id,observation_date,festival_name,is_holiday,season_type,promotion_event_id
5060,2022-07-11,,0,Summer,
5061,2022-07-11,,0,Summer,
5062,2022-07-11,,0,Summer,
5063,2022-07-11,,0,Summer,
5064,2022-07-12,,0,Summer,
5065,2022-07-12,,0,Summer,
5066,2022-07-12,,0,Summer,
5067,2022-07-12,,0,Summer,
5068,2022-07-12,,0,Summer,
5069,2022-07-12,,0,Summer,PROMO-CLEARANCE
5070,2022-07-12,,0,Summer,PROMO-CLEARANCE
5071,2022-07-12,,0,Summer,
5072,2022-07-13,,0,Summer,
5073,2022-07-13,,0,Summer,
5074,2022-07-13,,0,Summer,
5075,2022-07-13,,0,Summer,
5076,2022-07-13,,0,Summer,
5077,2022-07-14,,0,Summer,
5078,2022-07-14,,0,Summer,
5079,2022-07-14,,0,Summer,PROMO-SUMMER
5080,2022-07-15,,0,Summer,
5081,2022-07-15,,0,Summer,
5082,2022-07-16,,0,Summer,
5083,2022-07-16,,0,Summer,
5084,2022-07-16,,0,Summer,
5085,2022-07-16,,0,Summer,PROMO-CLEARANCE
5086,2022-07-16,,0,Summer,PROMO-SUMMER
5087,2022-07-16,,0,Summer,
5088,2022-07-17,,0,Summer,PROMO-CLEARANCE
5089,2022-07-17,,0,Summer,
5090,2022-07-17,,0,Summer,
5091,2022-07-17,,0,Summer,PROMO-CLEARANCE
5092,2022-07-17,,0,Summer,
5093,2022-07-17,,0,Summer,PROMO-SUMMER
5094,2022-07-18,,0,Summer,
5095,2022-07-18,,0,Summer,
5096,2022-07-18,,0,Summer,
5097,2022-07-18,,0,Summer,
5098,2022-07-18,,0,Summer,
5099,2022-07-18,,0,Summer,
5100,2022-07-19,,0,Summer,
5101,2022-07-19,,0,Summer,
5102,2022-07-19,,0,Summer,PROMO-CLEARANCE
5103,2022-07-20,,0,Summer,
5104,2022-07-20,,0,Summer,
5105,2022-07-20,,0,Summer,
5106,2022-07-20,,0,Summer,
5107,2022-07-20,,0,Summer,
5108,2022-07-20,,0,Summer,
5109,2022-07-21,,0,Summer,
5110,2022-07-21,,0,Summer,PROMO-SUMMER
5111,2022-07-21,,0,Summer,
5112,2022-07-21,,0,Summer,
5113,2022-07-21,,0,Summer,
5114,2022-07-21,,0,Summer,
5115,2022-07-21,,0,Summer,
5116,2022-07-21,,0,Summer,
5117,2022-07-21,,0,Summer,
5118,2022-07-21,,0,Summer,
5119,2022-07-21,,0,Summer,
5120,2022-07-22,,0,Summer,
5121,2022-07-22,,0,Summer,
5122,2022-07-24,,0,Summer,
5123,2022-07-24,,0,Summer,
5124,2022-07-24,,0,Summer,PROMO-CLEARANCE
5125,2022-07-24,,0,Summer,
5126,2022-07-24,,0,Summer,PROMO-SUMMER
5127,2022-07-25,,0,Summer,
5128,2022-07-26,,0,Summer,
5129,2022-07-26,,0,Summer,
5130,2022-07-26,,0,Summer,
5131,2022-07-27,,0,Summer,
5132,2022-07-27,,0,Summer,
5133,2022-07-27,,0,Summer,
5134,2022-07-27,,0,Summer,
5135,2022-07-28,,0,Summer,PROMO-SUMMER
5136,2022-07-28,,0,Summer,
5137,2022-07-29,,0,Summer,
5138,2022-07-29,,0,Summer,PROMO-SUMMER
5139,2022-07-29,,0,Summer,PROMO-SUMMER
5140,2022-07-29,,0,Summer,
5141,2022-07-29,,0,Summer,
5142,2022-07-30,,0,Summer,
5143,2022-07-30,,0,Summer,
5144,2022-07-30,,0,Summer,
5145,2022-07-31,,0,Summer,
5146,2022-08-01,,0,Summer,
5147,2022-08-01,,0,Summer,
5148,2022-08-01,,0,Summer,
5149,2022-08-01,,0,Summer,
5150,2022-08-01,,0,Summer,
5151,2022-08-01,,0,Summer,
5152,2022-08-01,,0,Summer,PROMO-FLASH-001
5153,2022-08-01,,0,Summer,
5154,2022-08-02,,0,Summer,
5155,2022-08-02,,0,Summer,
5156,2022-08-02,,0,Summer,
5157,2022-08-02,,0,Summer,
5158,2022-08-02,,0,Summer,
5159,2022-08-02,,0,Summer,
5160,2022-08-03,,0,Summer,
5161,2022-08-03,,0,Summer,
5162,2022-08-03,,0,Summer,
5163,2022-08-03,,0,Summer,
5164,2022-08-03,,0,Summer,PROMO-FLASH-001
5165,2022-08-04,,0,Summer,PROMO-FLASH-001
5166,2022-08-04,,0,Summer,
5167,2022-08-04,,0,Summer,
5168,2022-08-05,,0,Summer,
5169,2022-08-05,,0,Summer,
5170,2022-08-05,,0,Summer,
5171,2022-08-05,,0,Summer,
5172,2022-08-05,,0,Summer,
5173,2022-08-05,,0,Summer,
5174,2022-08-05,,0,Summer,
5175,2022-08-06,,0,Summer,
5176,2022-08-06,,0,Summer,
5177,2022-08-06,,0,Summer,
5178,2022-08-06,,0,Summer,
5179,2022-08-06,,0,Summer,PROMO-FLASH-001
5180,2022-08-07,,0,Summer,
5181,2022-08-07,,0,Summer,
5182,2022-08-07,,0,Summer,
5183,2022-08-08,,0,Summer,
5184,2022-08-08,,0,Summer,PROMO-BACKTOSCHOOL
5185,2022-08-08,,0,Summer,PROMO-FLASH-001
5186,2022-08-08,,0,Summer,
5187,2022-08-09,,0,Summer,PROMO-FLASH-001
5188,2022-08-09,,0,Summer,PROMO-BACKTOSCHOOL
5189,2022-08-09,,0,Summer,
5190,2022-08-09,,0,Summer,
5191,2022-08-09,,0,Summer,
5192,2022-08-10,,0,Summer,
5193,2022-08-10,,0,Summer,
5194,2022-08-11,,0,Summer,
5195,2022-08-11,,0,Summer,
5196,2022-08-11,,0,Summer,
5197,2022-08-11,,0,Summer,
5198,2022-08-11,,0,Summer,
5199,2022-08-11,,0,Summer,
5200,2022-08-11,,0,Summer,PROMO-FLASH-001
5201,2022-08-11,,0,Summer,
5202,2022-08-11,,0,Summer,
5203,2022-08-11,,0,Summer,
5204,2022-08-12,,0,Summer,
5205,2022-08-12,,0,Summer,
5206,2022-08-12,,0,Summer,PROMO-BACKTOSCHOOL
5207,2022-08-12,,0,Summer,
5208,2022-08-13,,0,Summer,
5209,2022-08-13,,0,Summer,PROMO-FLASH-001
5210,2022-08-13,,0,Summer,PROMO-BACKTOSCHOOL
5211,2022-08-13,,0,Summer,
5212,2022-08-13,,0,Summer,
5213,2022-08-14,,0,Summer,PROMO-FLASH-001
5214,2022-08-14,,0,Summer,
5215,2022-08-15,,0,Summer,
5216,2022-08-15,,0,Summer,
5217,2022-08-15,,0,Summer,
5218,2022-08-15,,0,Summer,
5219,2022-08-15,,0,Summer,PROMO-BACKTOSCHOOL
5220,2022-08-15,,0,Summer,PROMO-FLASH-001
5221,2022-08-16,,0,Summer,
5222,2022-08-16,,0,Summer,
5223,2022-08-16,,0,Summer,
5224,2022-08-16,,0,Summer,
5225,2022-08-16,,0,Summer,
5226,2022-08-16,,0,Summer,
5227,2022-08-16,,0,Summer,
5228,2022-08-16,,0,Summer,PROMO-FLASH-001
5229,2022-08-16,,0,Summer,
5230,2022-08-17,,0,Summer,
5231,2022-08-17,,0,Summer,
5232,2022-08-17,,0,Summer,PROMO-BACKTOSCHOOL
5233,2022-08-17,,0,Summer,
5234,2022-08-17,,0,Summer,PROMO-BACKTOSCHOOL
5235,2022-08-17,,0,Summer,PROMO-BACKTOSCHOOL
5236,2022-08-17,,0,Summer,
5237,2022-08-18,,0,Summer,PROMO-FLASH-001
5238,2022-08-18,,0,Summer,
5239,2022-08-18,,0,Summer,PROMO-BACKTOSCHOOL
5240,2022-08-18,,0,Summer,
5241,2022-08-18,,0,Summer,
5242,2022-08-18,,0,Summer,
5243,2022-08-19,,0,Summer,
5244,2022-08-19,,0,Summer,
5245,2022-08-19,,0,Summer,
5246,2022-08-19,,0,Summer,
5247,2022-08-20,,0,Summer,
5248,2022-08-20,,0,Summer,PROMO-FLASH-001
5249,2022-08-20,,0,Summer,
5250,2022-08-20,,0,Summer,PROMO-FLASH-001
5251,2022-08-21,,0,Summer,PROMO-FLASH-001
5252,2022-08-21,,0,Summer,
5253,2022-08-21,,0,Summer,
5254,2022-08-21,,0,Summer,
5255,2022-08-21,,0,Summer,PROMO-BACKTOSCHOOL
5256,2022-08-21,,0,Summer,
5257,2022-08-21,,0,Summer,
5258,2022-08-21,,0,Summer,PROMO-FLASH-001
5259,2022-08-21,,0,Summer,
5260,2022-08-21,,0,Summer,
5261,2022-08-22,,0,Summer,
5262,2022-08-22,,0,Summer,
5263,2022-08-22,,0,Summer,
5264,2022-08-23,,0,Summer,
5265,2022-08-23,,0,Summer,
5266,2022-08-23,,0,Summer,PROMO-FLASH-001
5267,2022-08-23,,0,Summer,
5268,2022-08-24,,0,Summer,PROMO-FLASH-001
5269,2022-08-24,,0,Summer,
5270,2022-08-24,,0,Summer,PROMO-BACKTOSCHOOL
5271,2022-08-24,,0,Summer,
5272,2022-08-24,,0,Summer,
5273,2022-08-24,,0,Summer,
5274,2022-08-25,,0,Summer,
5275,2022-08-25,,0,Summer,
5276,2022-08-25,,0,Summer,
5277,2022-08-26,,0,Summer,
5278,2022-08-26,,0,Summer,PROMO-FLASH-001
5279,2022-08-27,,0,Summer,PROMO-BACKTOSCHOOL
5280,2022-08-27,,0,Summer,
5281,2022-08-28,,0,Summer,PROMO-BACKTOSCHOOL
5282,2022-08-28,,0,Summer,
5283,2022-08-28,,0,Summer,
5284,2022-08-28,,0,Summer,
5285,2022-08-28,,0,Summer,PROMO-BACKTOSCHOOL
5286,2022-08-28,,0,Summer,
5287,2022-08-29,,0,Summer,PROMO-BACKTOSCHOOL
5288,2022-08-29,,0,Summer,PROMO-BACKTOSCHOOL
5289,2022-08-29,,0,Summer,
5290,2022-08-29,,0,Summer,
5291,2022-08-29,,0,Summer,
5292,2022-08-30,,0,Summer,
5293,2022-08-30,,0,Summer,
5294,2022-08-30,,0,Summer,
5295,2022-08-30,,0,Summer,
5296,2022-08-30,,0,Summer,
5297,2022-08-30,,0,Summer,PROMO-BACKTOSCHOOL
5298,2022-08-30,,0,Summer,
5299,2022-08-30,,0,Summer,PROMO-BACKTOSCHOOL
5300,2022-08-30,,0,Summer,
5301,2022-08-30,,0,Summer,PROMO-FLASH-001
5302,2022-08-31,,0,Summer,
5303,2022-08-31,,0,Summer,
5304,2022-08-31,,0,Summer,
5305,2022-08-31,,0,Summer,PROMO-FLASH-001
5306,2022-08-31,,0,Summer,
5307,2022-08-31,,0,Summer,
5308,2022-08-31,,0,Summer,
5309,2022-09-01,,0,Fall,
5310,2022-09-01,,0,Fall,
5311,2022-09-01,,0,Fall,PROMO-FLASH-002
5312,2022-09-01,,0,Fall,
5313,2022-09-01,,0,Fall,
5314,2022-09-01,,0,Fall,
5315,2022-09-02,,1,Fall,
5316,2022-09-02,,1,Fall,
5317,2022-09-02,,1,Fall,
5318,2022-09-02,,1,Fall,PROMO-BACKTOSCHOOL
5319,2022-09-02,,1,Fall,
5320,2022-09-02,,1,Fall,
5321,2022-09-02,,1,Fall,PROMO-BACKTOSCHOOL
5322,2022-09-02,,1,Fall,
5323,2022-09-02,,1,Fall,PROMO-BACKTOSCHOOL
5324,2022-09-03,,0,Fall,
5325,2022-09-03,,0,Fall,
5326,2022-09-04,,0,Fall,
5327,2022-09-04,,0,Fall,PROMO-BACKTOSCHOOL
5328,2022-09-04,,0,Fall,
5329,2022-09-04,,0,Fall,
5330,2022-09-04,,0,Fall,
5331,2022-09-04,,0,Fall,PROMO-FLASH-002
5332,2022-09-05,,0,Fall,
5333,2022-09-05,,0,Fall,
5334,2022-09-05,,0,Fall,
5335,2022-09-05,,0,Fall,
5336,2022-09-05,,0,Fall,
5337,2022-09-06,,0,Fall,
5338,2022-09-06,,0,Fall,
5339,2022-09-06,,0,Fall,
5340,2022-09-07,,0,Fall,
5341,2022-09-07,,0,Fall,
5342,2022-09-07,,0,Fall,
5343,2022-09-07,,0,Fall,PROMO-FLASH-002
5344,2022-09-07,,0,Fall,
5345,2022-09-07,,0,Fall,PROMO-FLASH-002
5346,2022-09-07,,0,Fall,
5347,2022-09-07,,0,Fall,
5348,2022-09-07,,0,Fall,
5349,2022-09-07,,0,Fall,
5350,2022-09-07,,0,Fall,
5351,2022-09-08,,0,Fall,
5352,2022-09-08,,0,Fall,PROMO-FLASH-002
5353,2022-09-08,,0,Fall,
5354,2022-09-08,,0,Fall,
5355,2022-09-09,,0,Fall,PROMO-BACKTOSCHOOL
5356,2022-09-09,,0,Fall,
5357,2022-09-09,,0,Fall,
5358,2022-09-09,,0,Fall,
5359,2022-09-09,,0,Fall,
5360,2022-09-09,,0,Fall,
5361,2022-09-09,,0,Fall,
5362,2022-09-10,,0,Fall,PROMO-BACKTOSCHOOL
5363,2022-09-10,,0,Fall,
5364,2022-09-10,,0,Fall,
5365,2022-09-10,,0,Fall,PROMO-FLASH-002
5366,2022-09-10,,0,Fall,
5367,2022-09-10,,0,Fall,
5368,2022-09-10,,0,Fall,
5369,2022-09-10,,0,Fall,
5370,2022-09-11,,0,Fall,
5371,2022-09-11,,0,Fall,
5372,2022-09-11,,0,Fall,
5373,2022-09-11,,0,Fall,
5374,2022-09-11,,0,Fall,
5375,2022-09-11,,0,Fall,
5376,2022-09-11,,0,Fall,
5377,2022-09-11,,0,Fall,
5378,2022-09-12,,0,Fall,PROMO-FLASH-002
5379,2022-09-12,,0,Fall,PROMO-BACKTOSCHOOL
5380,2022-09-12,,0,Fall,
5381,2022-09-12,,0,Fall,PROMO-BACKTOSCHOOL
5382,2022-09-12,,0,Fall,
5383,2022-09-12,,0,Fall,
5384,2022-09-12,,0,Fall,
5385,2022-09-12,,0,Fall,PROMO-BACKTOSCHOOL
5386,2022-09-13,,0,Fall,
5387,2022-09-13,,0,Fall,
5388,2022-09-13,,0,Fall,
5389,2022-09-13,,0,Fall,
5390,2022-09-13,,0,Fall,PROMO-FLASH-002
5391,2022-09-13,,0,Fall,PROMO-FLASH-002
5392,2022-09-14,,0,Fall,PROMO-FLASH-002
5393,2022-09-14,,0,Fall,
5394,2022-09-14,,0,Fall,
5395,2022-09-14,,0,Fall,
5396,2022-09-14,,0,Fall,
5397,2022-09-14,,0,Fall,
5398,2022-09-14,,0,Fall,PROMO-BACKTOSCHOOL
5399,2022-09-15,,0,Fall,
5400,2022-09-15,,0,Fall,
5401,2022-09-15,,0,Fall,
5402,2022-09-15,,0,Fall,
5403,2022-09-15,,0,Fall,
5404,2022-09-15,,0,Fall,
5405,2022-09-15,,0,Fall,PROMO-FLASH-002
5406,2022-09-15,,0,Fall,
5407,2022-09-16,,0,Fall,
5408,2022-09-16,,0,Fall,
5409,2022-09-16,,0,Fall,
5410,2022-09-16,,0,Fall,PROMO-BACKTOSCHOOL
5411,2022-09-16,,0,Fall,
5412,2022-09-16,,0,Fall,PROMO-BACKTOSCHOOL
5413,2022-09-16,,0,Fall,
5414,2022-09-17,,0,Fall,PROMO-BACKTOSCHOOL
5415,2022-09-17,,0,Fall,
5416,2022-09-17,,0,Fall,
5417,2022-09-17,,0,Fall,
5418,2022-09-17,,0,Fall,PROMO-BACKTOSCHOOL
5419,2022-09-18,,0,Fall,
5420,2022-09-18,,0,Fall,
5421,2022-09-18,,0,Fall,
5422,2022-09-18,,0,Fall,
5423,2022-09-18,,0,Fall,
5424,2022-09-19,,0,Fall,
5425,2022-09-19,,0,Fall,
5426,2022-09-19,,0,Fall,PROMO-FLASH-002
5427,2022-09-19,,0,Fall,PROMO-FLASH-002
5428,2022-09-19,,0,Fall,PROMO-FLASH-002
5429,2022-09-20,,0,Fall,
5430,2022-09-20,,0,Fall,
5431,2022-09-20,,0,Fall,
5432,2022-09-20,,0,Fall,
5433,2022-09-20,,0,Fall,PROMO-BACKTOSCHOOL
5434,2022-09-20,,0,Fall,
5435,2022-09-20,,0,Fall,
5436,2022-09-20,,0,Fall,
5437,2022-09-20,,0,Fall,
5438,2022-09-20,,0,Fall,
5439,2022-09-21,,0,Fall,PROMO-BACKTOSCHOOL
5440,2022-09-21,,0,Fall,
5441,2022-09-21,,0,Fall,
5442,2022-09-21,,0,Fall,
5443,2022-09-21,,0,Fall,PROMO-BACKTOSCHOOL
5444,2022-09-22,,0,Fall,
5445,2022-09-22,,0,Fall,PROMO-FLASH-002
5446,2022-09-22,,0,Fall,
5447,2022-09-22,,0,Fall,
5448,2022-09-22,,0,Fall,
5449,2022-09-22,,0,Fall,
5450,2022-09-23,,0,Fall,
5451,2022-09-23,,0,Fall,
5452,2022-09-23,,0,Fall,
5453,2022-09-23,,0,Fall,
5454,2022-09-23,,0,Fall,
5455,2022-09-23,,0,Fall,
5456,2022-09-23,,0,Fall,
5457,2022-09-24,,0,Fall,PROMO-FLASH-002
5458,2022-09-24,,0,Fall,
5459,2022-09-24,,0,Fall,
5460,2022-09-24,,0,Fall,
5461,2022-09-24,,0,Fall,
5462,2022-09-24,,0,Fall,
5463,2022-09-25,,0,Fall,PROMO-FLASH-002
5464,2022-09-25,,0,Fall,
5465,2022-09-25,,0,Fall,
5466,2022-09-25,,0,Fall,PROMO-BACKTOSCHOOL
5467,2022-09-25,,0,Fall,
5468,2022-09-25,,0,Fall,PROMO-FLASH-002
5469,2022-09-25,,0,Fall,
5470,2022-09-25,,0,Fall,
5471,2022-09-25,,0,Fall,
5472,2022-09-26,,0,Fall,
5473,2022-09-26,,0,Fall,
5474,2022-09-26,,0,Fall,
5475,2022-09-27,,0,Fall,
5476,2022-09-27,,0,Fall,
5477,2022-09-27,,0,Fall,PROMO-FLASH-002
5478,2022-09-27,,0,Fall,
5479,2022-09-27,,0,Fall,
5480,2022-09-27,,0,Fall,PROMO-BACKTOSCHOOL
5481,2022-09-28,,0,Fall,
5482,2022-09-28,,0,Fall,
5483,2022-09-28,,0,Fall,PROMO-FLASH-002
5484,2022-09-29,,0,Fall,
5485,2022-09-29,,0,Fall,
5486,2022-09-29,,0,Fall,
5487,2022-09-29,,0,Fall,
5488,2022-09-29,,0,Fall,
5489,2022-09-29,,0,Fall,PROMO-BACKTOSCHOOL
5490,2022-09-29,,0,Fall,
5491,2022-09-29,,0,Fall,
5492,2022-09-30,Oktoberfest,0,Fall,
5493,2022-10-01,Oktoberfest,0,Fall,
5494,2022-10-01,Oktoberfest,0,Fall,PROMO-FALL
5495,2022-10-01,Oktoberfest,0,Fall,
5496,2022-10-01,Oktoberfest,0,Fall,
5497,2022-10-02,,0,Fall,
5498,2022-10-02,,0,Fall,
5499,2022-10-02,,0,Fall,
5500,2022-10-03,,0,Fall,PROMO-FALL
5501,2022-10-03,,0,Fall,
5502,2022-10-03,,0,Fall,
5503,2022-10-03,,0,Fall,PROMO-FALL
5504,2022-10-03,,0,Fall,PROMO-FALL
5505,2022-10-03,,0,Fall,
5506,2022-10-03,,0,Fall,PROMO-FALL
5507,2022-10-04,,0,Fall,PROMO-FALL
5508,2022-10-04,,0,Fall,
5509,2022-10-04,,0,Fall,
5510,2022-10-04,,0,Fall,
5511,2022-10-04,,0,Fall,PROMO-FALL
5512,2022-10-04,,0,Fall,
5513,2022-10-04,,0,Fall,PROMO-FALL
5514,2022-10-05,,0,Fall,
5515,2022-10-05,,0,Fall,
5516,2022-10-05,,0,Fall,
5517,2022-10-05,,0,Fall,
5518,2022-10-06,,0,Fall,
5519,2022-10-06,,0,Fall,
5520,2022-10-06,,0,Fall,PROMO-FALL
5521,2022-10-07,,0,Fall,PROMO-FALL
5522,2022-10-07,,0,Fall,
5523,2022-10-07,,0,Fall,
5524,2022-10-07,,0,Fall,
5525,2022-10-07,,0,Fall,PROMO-FALL
5526,2022-10-07,,0,Fall,
5527,2022-10-07,,0,Fall,
5528,2022-10-08,,0,Fall,
5529,2022-10-08,,0,Fall,PROMO-FALL
5530,2022-10-08,,0,Fall,
5531,2022-10-08,,0,Fall,PROMO-FALL
5532,2022-10-08,,0,Fall,
5533,2022-10-08,,0,Fall,
5534,2022-10-08,,0,Fall,
5535,2022-10-08,,0,Fall,
5536,2022-10-09,,0,Fall,
5537,2022-10-09,,0,Fall,
5538,2022-10-09,,0,Fall,
5539,2022-10-09,,0,Fall,
5540,2022-10-09,,0,Fall,
5541,2022-10-09,,0,Fall,
5542,2022-10-09,,0,Fall,
5543,2022-10-09,,0,Fall,
5544,2022-10-09,,0,Fall,
5545,2022-10-10,,0,Fall,
5546,2022-10-10,,0,Fall,
5547,2022-10-10,,0,Fall,
5548,2022-10-10,,0,Fall,
5549,2022-10-10,,0,Fall,
5550,2022-10-11,,0,Fall,PROMO-FALL
5551,2022-10-11,,0,Fall,
5552,2022-10-11,,0,Fall,
5553,2022-10-11,,0,Fall,PROMO-FALL
5554,2022-10-11,,0,Fall,
5555,2022-10-11,,0,Fall,
5556,2022-10-11,,0,Fall,
5557,2022-10-12,,0,Fall,PROMO-FALL
5558,2022-10-12,,0,Fall,
5559,2022-10-12,,0,Fall,
5560,2022-10-12,,0,Fall,
5561,2022-10-12,,0,Fall,PROMO-FALL
5562,2022-10-12,,0,Fall,
5563,2022-10-12,,0,Fall,
5564,2022-10-12,,0,Fall,
5565,2022-10-13,,0,Fall,PROMO-FALL
5566,2022-10-13,,0,Fall,PROMO-FALL
5567,2022-10-14,,0,Fall,PROMO-FALL
5568,2022-10-14,,0,Fall,PROMO-FALL
5569,2022-10-14,,0,Fall,
5570,2022-10-14,,0,Fall,
5571,2022-10-14,,0,Fall,
5572,2022-10-14,,0,Fall,
5573,2022-10-14,,0,Fall,PROMO-FALL
5574,2022-10-14,,0,Fall,
5575,2022-10-15,,0,Fall,
5576,2022-10-15,,0,Fall,
5577,2022-10-15,,0,Fall,
5578,2022-10-15,,0,Fall,
5579,2022-10-15,,0,Fall,
5580,2022-10-15,,0,Fall,
5581,2022-10-15,,0,Fall,
5582,2022-10-15,,0,Fall,
5583,2022-10-15,,0,Fall,PROMO-FALL
5584,2022-10-16,,0,Fall,
5585,2022-10-16,,0,Fall,
5586,2022-10-16,,0,Fall,PROMO-FALL
5587,2022-10-16,,0,Fall,
5588,2022-10-16,,0,Fall,
5589,2022-10-17,,0,Fall,
5590,2022-10-17,,0,Fall,
5591,2022-10-17,,0,Fall,
5592,2022-10-17,,0,Fall,
5593,2022-10-17,,0,Fall,
5594,2022-10-17,,0,Fall,
5595,2022-10-17,,0,Fall,
5596,2022-10-18,,0,Fall,PROMO-FALL
5597,2022-10-18,,0,Fall,
5598,2022-10-18,,0,Fall,PROMO-FALL
5599,2022-10-18,,0,Fall,
5600,2022-10-18,,0,Fall,
5601,2022-10-18,,0,Fall,
5602,2022-10-19,,0,Fall,
5603,2022-10-19,,0,Fall,
5604,2022-10-19,,0,Fall,
5605,2022-10-19,,0,Fall,
5606,2022-10-19,,0,Fall,
5607,2022-10-19,,0,Fall,
5608,2022-10-19,,0,Fall,
5609,2022-10-19,,0,Fall,
5610,2022-10-20,,0,Fall,
5611,2022-10-21,,0,Fall,
5612,2022-10-21,,0,Fall,PROMO-FALL
5613,2022-10-21,,0,Fall,
5614,2022-10-21,,0,Fall,
5615,2022-10-21,,0,Fall,
5616,2022-10-21,,0,Fall,
5617,2022-10-21,,0,Fall,
5618,2022-10-21,,0,Fall,PROMO-FALL
5619,2022-10-21,,0,Fall,
5620,2022-10-22,,0,Fall,
5621,2022-10-22,,0,Fall,
5622,2022-10-22,,0,Fall,
5623,2022-10-22,,0,Fall,PROMO-FALL
5624,2022-10-22,,0,Fall,
5625,2022-10-23,,0,Fall,PROMO-FALL
5626,2022-10-23,,0,Fall,
5627,2022-10-23,,0,Fall,
5628,2022-10-23,,0,Fall,
5629,2022-10-24,,0,Fall,
5630,2022-10-24,,0,Fall,PROMO-FALL
5631,2022-10-24,,0,Fall,PROMO-FALL
5632,2022-10-24,,0,Fall,
5633,2022-10-24,,0,Fall,
5634,2022-10-24,,0,Fall,
5635,2022-10-24,,0,Fall,
5636,2022-10-25,,0,Fall,
5637,2022-10-25,,0,Fall,
5638,2022-10-25,,0,Fall,
5639,2022-10-25,,0,Fall,PROMO-FALL
5640,2022-10-25,,0,Fall,PROMO-FALL
5641,2022-10-25,,0,Fall,
5642,2022-10-25,,0,Fall,
5643,2022-10-26,,0,Fall,PROMO-FALL
5644,2022-10-26,,0,Fall,
5645,2022-10-26,,0,Fall,
5646,2022-10-26,,0,Fall,
5647,2022-10-26,,0,Fall,
5648,2022-10-26,,0,Fall,
5649,2022-10-27,,0,Fall,
5650,2022-10-27,,0,Fall,
5651,2022-10-27,,0,Fall,
5652,2022-10-28,,0,Fall,
5653,2022-10-28,,0,Fall,
5654,2022-10-28,,0,Fall,
5655,2022-10-28,,0,Fall,
5656,2022-10-28,,0,Fall,
5657,2022-10-28,,0,Fall,PROMO-FALL
5658,2022-10-28,,0,Fall,
5659,2022-10-28,,0,Fall,
5660,2022-10-29,,0,Fall,
5661,2022-10-29,,0,Fall,
5662,2022-10-29,,0,Fall,
5663,2022-10-29,,0,Fall,
5664,2022-10-29,,0,Fall,
5665,2022-10-29,,0,Fall,
5666,2022-10-30,Halloween,0,Fall,
5667,2022-10-30,Halloween,0,Fall,
5668,2022-10-30,Halloween,0,Fall,
5669,2022-10-30,Halloween,0,Fall,PROMO-FALL
5670,2022-10-30,Halloween,0,Fall,
5671,2022-10-30,Halloween,0,Fall,
5672,2022-10-30,Halloween,0,Fall,
5673,2022-10-31,Halloween,1,Fall,
5674,2022-10-31,Halloween,1,Fall,
5675,2022-10-31,Halloween,1,Fall,PROMO-FALL
5676,2022-10-31,Halloween,1,Fall,
5677,2022-10-31,Halloween,1,Fall,
5678,2022-10-31,Halloween,1,Fall,
5679,2022-10-31,Halloween,1,Fall,
5680,2022-11-01,Día de los Muertos,0,Fall,
5681,2022-11-01,Día de los Muertos,0,Fall,
5682,2022-11-01,Día de los Muertos,0,Fall,
5683,2022-11-01,Día de los Muertos,0,Fall,
5684,2022-11-02,,0,Fall,PROMO-BLACKFRIDAY
5685,2022-11-02,,0,Fall,PROMO-FLASH-001
5686,2022-11-02,,0,Fall,PROMO-BLACKFRIDAY
5687,2022-11-02,,0,Fall,
5688,2022-11-02,,0,Fall,
5689,2022-11-02,,0,Fall,
5690,2022-11-02,,0,Fall,
5691,2022-11-02,,0,Fall,PROMO-BLACKFRIDAY
5692,2022-11-02,,0,Fall,
5693,2022-11-02,,0,Fall,PROMO-BLACKFRIDAY
5694,2022-11-03,,0,Fall,
5695,2022-11-03,,0,Fall,
5696,2022-11-03,,0,Fall,
5697,2022-11-03,,0,Fall,
5698,2022-11-03,,0,Fall,
5699,2022-11-04,,0,Fall,PROMO-BLACKFRIDAY
5700,2022-11-04,,0,Fall,
5701,2022-11-04,,0,Fall,
5702,2022-11-05,,0,Fall,
5703,2022-11-05,,0,Fall,
5704,2022-11-05,,0,Fall,
5705,2022-11-05,,0,Fall,
5706,2022-11-05,,0,Fall,
5707,2022-11-05,,0,Fall,PROMO-BLACKFRIDAY
5708,2022-11-05,,0,Fall,
5709,2022-11-05,,0,Fall,
5710,2022-11-05,,0,Fall,
5711,2022-11-06,,0,Fall,
5712,2022-11-06,,0,Fall,
5713,2022-11-06,,0,Fall,
5714,2022-11-07,,0,Fall,
5715,2022-11-07,,0,Fall,
5716,2022-11-07,,0,Fall,
5717,2022-11-07,,0,Fall,
5718,2022-11-07,,0,Fall,
5719,2022-11-08,,0,Fall,
5720,2022-11-08,,0,Fall,
5721,2022-11-08,,0,Fall,PROMO-FLASH-001
5722,2022-11-08,,0,Fall,PROMO-BLACKFRIDAY
5723,2022-11-09,,0,Fall,
5724,2022-11-09,,0,Fall,
5725,2022-11-10,,0,Fall,PROMO-BLACKFRIDAY
5726,2022-11-10,,0,Fall,
5727,2022-11-10,,0,Fall,
5728,2022-11-11,,1,Fall,
5729,2022-11-11,,1,Fall,
5730,2022-11-11,,1,Fall,PROMO-FLASH-001
5731,2022-11-12,,0,Fall,PROMO-BLACKFRIDAY
5732,2022-11-12,,0,Fall,PROMO-BLACKFRIDAY
5733,2022-11-12,,0,Fall,
