Transaction_ID,Timestamp,Product_ID,Quantity_Sold,Unit_Price,Discount_Applied,Payment_Method,Store_ID
4635,2026-01-12 10:27:55,9,3,5.46,35.4,Debit Card,STR-017
4636,2026-01-12 10:39:32,12,2,7.48,0,Gift Card,STR-022
4637,2026-01-12 10:40:08,123,12,3.61,0,Cash,STR-023
4638,2026-01-12 11:52:15,91,3,4.97,0,Debit Card,STR-024
4639,2026-01-12 12:16:05,161,5,4.63,0,Credit Card,STR-010
4640,2026-01-12 12:26:40,42,1,10.42,0,Mobile Pay,STR-038
4641,2026-01-12 12:55:40,193,4,1.09,38.5,Cash,STR-041
4642,2026-01-12 13:31:40,222,4,9.01,28.5,Mobile Pay,STR-025
4643,2026-01-12 13:48:14,140,13,3.12,0,Credit Card,STR-040
4644,2026-01-12 14:15:20,34,4,8.37,0,Credit Card,STR-038
4645,2026-01-12 14:40:04,164,3,7.08,0,Cash,STR-002
4646,2026-01-12 14:42:17,236,4,7.3,0,Cash,STR-048
4647,2026-01-12 14:56:23,74,3,8.59,32.2,Debit Card,STR-033
4648,2026-01-12 15:01:51,25,1,4.48,0,Cash,STR-039
4649,2026-01-12 15:05:53,73,3,5.41,0,Debit Card,STR-033
4650,2026-01-12 15:43:30,75,3,4.94,37,Credit Card,STR-005
4651,2026-01-12 16:01:43,160,7,5.15,36.3,Credit Card,STR-048
4652,2026-01-12 16:36:40,105,4,2.42,0,Debit Card,STR-010
4653,2026-01-12 16:52:28,250,12,14.31,39.6,Mobile Pay,STR-005
4654,2026-01-12 18:16:15,107,5,2.37,0,Gift Card,STR-015
4655,2026-01-12 18:37:59,176,3,1.96,0,Credit Card,STR-045
4656,2026-01-12 18:38:13,61,1,4.22,13.6,Credit Card,STR-023
4657,2026-01-12 18:40:51,232,2,3.83,0,Credit Card,STR-045
4658,2026-01-12 18:42:13,37,4,5.03,0,Gift Card,STR-038
4659,2026-01-12 18:46:43,170,4,3.96,0,Mobile Pay,STR-049
4660,2026-01-12 18:51:27,191,7,3.53,16.2,Debit Card,STR-008
4661,2026-01-12 19:07:55,66,2,7.22,0,Debit Card,STR-031
4662,2026-01-12 19:21:48,224,13,10.56,0,Mobile Pay,STR-031
4663,2026-01-12 19:57:55,100,1,5.51,14.5,Cash,STR-020
4664,2026-01-12 20:03:53,174,11,7.91,35.6,Credit Card,STR-013
4665,2026-01-12 21:38:21,171,3,4.73,0,Credit Card,STR-042
4666,2026-01-12 21:49:17,182,3,4.01,37.9,Debit Card,STR-025
4667,2026-01-12 22:09:47,190,3,5.03,10.2,Cash,STR-025
4668,2026-01-12 22:30:41,222,1,8.25,0,Debit Card,STR-011
4669,2026-01-12 22:30:46,193,3,1.03,36.1,Credit Card,STR-024
4670,2026-01-12 22:35:52,192,2,5.48,27.4,Credit Card,STR-036
4671,2026-01-12 22:36:06,85,3,1.94,0,Credit Card,STR-008
4672,2026-01-12 23:12:10,127,2,5.09,10.9,Credit Card,STR-045
4673,2026-01-12 23:27:14,222,2,8.87,12.4,Gift Card,STR-047
4674,2026-01-12 23:32:33,163,3,3.9,0,Cash,STR-044
4675,2026-01-12 23:44:59,139,5,1.69,31,Gift Card,STR-037
4676,2026-01-12 23:56:26,245,1,9.83,0,Mobile Pay,STR-044
4677,2026-01-12 23:59:38,27,6,2.33,0,Gift Card,STR-020
4678,2026-01-13 00:26:05,126,4,3.66,0,Credit Card,STR-050
4679,2026-01-13 00:49:06,5,5,2.77,27.4,Gift Card,STR-038
4680,2026-01-13 01:38:52,153,4,3.83,19.3,Debit Card,STR-030
4681,2026-01-13 01:42:45,27,2,2.4,10.6,Debit Card,STR-036
4682,2026-01-13 02:00:53,119,5,1.12,0,Gift Card,STR-050
4683,2026-01-13 02:21:50,114,10,6.39,0,Cash,STR-032
4684,2026-01-13 02:50:45,20,1,4.49,8.9,Debit Card,STR-016
4685,2026-01-13 03:05:40,126,4,4.03,0,Credit Card,STR-015
4686,2026-01-13 03:16:38,94,4,4.7,0,Mobile Pay,STR-006
4687,2026-01-13 03:22:29,58,2,2.81,0,Mobile Pay,STR-043
4688,2026-01-13 05:28:24,37,4,5.48,32.1,Credit Card,STR-039
4689,2026-01-13 05:37:12,172,3,7.57,0,Credit Card,STR-017
4690,2026-01-13 06:04:32,239,4,14.73,0,Mobile Pay,STR-042
4691,2026-01-13 06:09:48,70,7,5.2,22.2,Cash,STR-026
4692,2026-01-13 06:17:00,121,14,1.96,21,Debit Card,STR-020
4693,2026-01-13 06:20:32,71,5,1.08,0,Debit Card,STR-003
4694,2026-01-13 07:26:21,178,4,8.01,0,Debit Card,STR-038
4695,2026-01-13 07:45:51,8,10,6.33,7.5,Credit Card,STR-012
4696,2026-01-13 07:46:07,102,2,6.15,17.6,Credit Card,STR-024
4697,2026-01-13 08:11:16,8,5,6.22,0,Credit Card,STR-016
4698,2026-01-13 08:12:13,147,12,4.59,0,Credit Card,STR-039
4699,2026-01-13 08:18:29,207,14,2.96,0,Mobile Pay,STR-008
4700,2026-01-13 08:25:39,140,12,3.12,0,Credit Card,STR-045
4701,2026-01-13 08:29:52,245,3,9.73,29.1,Credit Card,STR-023
4702,2026-01-13 08:58:44,231,7,13.71,23.9,Cash,STR-017
4703,2026-01-13 09:20:34,160,5,5.36,15.8,Mobile Pay,STR-004
4704,2026-01-13 09:29:52,50,13,2.66,0,Cash,STR-008
4705,2026-01-13 10:01:49,189,2,4.15,0,Debit Card,STR-046
4706,2026-01-13 10:02:37,214,2,13.8,30.8,Credit Card,STR-019
4707,2026-01-13 10:15:04,192,5,4.87,0,Credit Card,STR-035
4708,2026-01-13 10:18:45,6,4,4.56,0,Mobile Pay,STR-006
4709,2026-01-13 10:21:44,11,5,4.38,8.6,Credit Card,STR-026
4710,2026-01-13 10:23:28,176,10,2.22,9.5,Credit Card,STR-042
4711,2026-01-13 11:16:46,164,4,6.52,35.3,Mobile Pay,STR-046
4712,2026-01-13 11:21:36,35,4,5.09,13.2,Credit Card,STR-017
4713,2026-01-13 11:30:41,59,14,3.13,0,Cash,STR-011
4714,2026-01-13 12:01:12,138,1,6.37,0,Debit Card,STR-031
4715,2026-01-13 12:22:51,95,15,5.92,28,Credit Card,STR-020
4716,2026-01-13 12:26:02,160,5,5.54,11.7,Credit Card,STR-034
4717,2026-01-13 13:14:47,185,5,3.28,0,Debit Card,STR-017
4718,2026-01-13 13:16:04,156,3,7.57,11.4,Credit Card,STR-040
4719,2026-01-13 13:31:13,33,5,5.19,0,Cash,STR-008
4720,2026-01-13 15:03:14,180,4,5.65,12.7,Debit Card,STR-008
4721,2026-01-13 15:31:59,242,3,12.54,0,Debit Card,STR-023
4722,2026-01-13 15:48:12,198,1,3.79,29.1,Credit Card,STR-002
4723,2026-01-13 16:28:38,69,5,2.58,0,Gift Card,STR-046
4724,2026-01-13 16:52:16,217,5,7.01,0,Credit Card,STR-046
4725,2026-01-13 16:56:18,10,5,7.49,32.6,Credit Card,STR-038
4726,2026-01-13 17:02:50,169,3,2.27,0,Debit Card,STR-049
4727,2026-01-13 17:05:42,78,4,8.25,22.7,Mobile Pay,STR-005
4728,2026-01-13 17:18:57,27,5,2.5,6.4,Mobile Pay,STR-043
4729,2026-01-13 17:37:13,210,1,7.25,0,Credit Card,STR-049
4730,2026-01-13 17:38:27,142,4,8.86,0,Mobile Pay,STR-017
4731,2026-01-13 17:49:14,86,1,3.58,0,Credit Card,STR-003
4732,2026-01-13 18:34:42,122,1,2.62,7.4,Credit Card,STR-004
4733,2026-01-13 18:36:47,91,4,5.33,0,Credit Card,STR-041
4734,2026-01-13 18:40:59,171,5,4.15,0,Debit Card,STR-021
4735,2026-01-13 19:04:41,74,6,9.33,0,Debit Card,STR-014
4736,2026-01-13 19:14:53,51,1,1.58,23.5,Cash,STR-030
4737,2026-01-13 19:33:46,206,15,13.13,9.1,Debit Card,STR-042
4738,2026-01-13 20:04:36,5,3,3.04,23.1,Credit Card,STR-050
4739,2026-01-13 20:32:53,184,4,4.59,8.7,Credit Card,STR-001
4740,2026-01-13 20:58:32,183,1,2.93,11.1,Debit Card,STR-045
4741,2026-01-13 21:38:51,110,3,9.1,38.6,Mobile Pay,STR-030
4742,2026-01-13 22:12:08,54,3,5.88,0,Mobile Pay,STR-012
4743,2026-01-13 22:12:42,168,2,4.66,15.4,Debit Card,STR-023
4744,2026-01-13 22:35:21,87,3,2.78,0,Credit Card,STR-031
4745,2026-01-13 22:36:08,38,4,10.27,17.7,Credit Card,STR-032
4746,2026-01-13 22:46:19,123,3,3.03,0,Debit Card,STR-007
4747,2026-01-13 23:00:39,45,1,0.96,25.1,Debit Card,STR-018
4748,2026-01-13 23:01:03,77,2,4.41,16.3,Cash,STR-041
4749,2026-01-13 23:15:50,190,6,5.02,34.2,Credit Card,STR-009
4750,2026-01-13 23:21:41,51,3,1.56,0,Credit Card,STR-034
4751,2026-01-13 23:33:18,64,3,7.05,0,Credit Card,STR-008
4752,2026-01-13 23:53:02,89,15,3.96,39,Credit Card,STR-019
4753,2026-01-13 23:58:41,34,4,8.5,11.4,Debit Card,STR-033
4754,2026-01-14 00:44:47,16,3,7.37,0,Cash,STR-031
4755,2026-01-14 00:47:09,186,5,5.91,25.1,Credit Card,STR-024
4756,2026-01-14 00:54:41,189,5,3.71,0,Mobile Pay,STR-048
4757,2026-01-14 01:13:19,242,1,11.92,5.2,Cash,STR-010
4758,2026-01-14 01:19:52,186,4,5.7,0,Credit Card,STR-002
4759,2026-01-14 01:59:01,160,2,5.02,0,Cash,STR-043
4760,2026-01-14 02:10:34,118,3,4.32,0,Credit Card,STR-005
4761,2026-01-14 02:24:58,116,1,6.81,0,Debit Card,STR-009
4762,2026-01-14 02:48:06,154,12,7.38,0,Credit Card,STR-036
4763,2026-01-14 02:53:54,7,4,3.74,36.1,Credit Card,STR-039
4764,2026-01-14 03:01:14,218,12,4.5,14.3,Credit Card,STR-010
4765,2026-01-14 03:18:42,194,5,1.23,37.4,Credit Card,STR-008
4766,2026-01-14 03:20:31,181,3,2.39,22.6,Mobile Pay,STR-024
4767,2026-01-14 03:38:23,28,1,3.41,0,Mobile Pay,STR-018
4768,2026-01-14 04:15:52,129,2,3.13,13.5,Mobile Pay,STR-035
4769,2026-01-14 04:25:01,99,4,2.8,0,Cash,STR-048
4770,2026-01-14 04:25:49,238,4,3.01,0,Debit Card,STR-013
4771,2026-01-14 04:39:38,163,13,4.13,0,Credit Card,STR-014
4772,2026-01-14 05:37:57,221,2,3.21,25.5,Credit Card,STR-043
4773,2026-01-14 06:08:42,66,2,7.47,0,Credit Card,STR-029
4774,2026-01-14 06:17:11,31,14,1.55,0,Cash,STR-049
4775,2026-01-14 07:16:01,215,2,6.78,38.5,Credit Card,STR-048
4776,2026-01-14 07:41:38,202,3,2.42,0,Credit Card,STR-038
4777,2026-01-14 07:56:56,60,6,5.61,0,Cash,STR-020
4778,2026-01-14 10:04:45,28,5,3.49,27.3,Cash,STR-013
4779,2026-01-14 10:08:29,177,5,4.69,0,Cash,STR-048
4780,2026-01-14 10:19:30,18,2,2.1,16.6,Mobile Pay,STR-008
4781,2026-01-14 10:26:28,55,2,1.54,11.3,Credit Card,STR-012
4782,2026-01-14 10:30:57,121,14,1.73,0,Credit Card,STR-042
4783,2026-01-14 10:33:17,8,3,7.18,11,Debit Card,STR-050
4784,2026-01-14 10:33:23,227,5,6.95,0,Debit Card,STR-045
4785,2026-01-14 10:37:09,94,3,5.17,22.3,Debit Card,STR-034
4786,2026-01-14 10:44:11,244,1,9.84,0,Cash,STR-036
4787,2026-01-14 11:20:02,108,2,3.88,27.7,Debit Card,STR-017
4788,2026-01-14 12:17:23,179,4,3.04,0,Cash,STR-025
4789,2026-01-14 12:19:10,120,10,2.06,16.6,Cash,STR-023
4790,2026-01-14 12:30:09,40,15,4.27,18.2,Cash,STR-005
4791,2026-01-14 13:04:01,73,15,6.05,32,Mobile Pay,STR-018
4792,2026-01-14 13:05:32,230,1,6.9,22.8,Debit Card,STR-024
4793,2026-01-14 13:06:04,140,11,3.44,8.2,Debit Card,STR-037
4794,2026-01-14 13:35:55,51,1,1.6,28,Credit Card,STR-023
4795,2026-01-14 13:44:00,114,2,6.9,0,Credit Card,STR-014
4796,2026-01-14 13:44:29,148,1,6.1,14.7,Debit Card,STR-026
4797,2026-01-14 14:15:22,13,13,2.73,32.4,Credit Card,STR-008
4798,2026-01-14 14:45:27,23,2,1.22,0,Credit Card,STR-012
4799,2026-01-14 15:11:28,117,1,2.8,0,Debit Card,STR-025
4800,2026-01-14 15:25:20,172,2,7.85,0,Cash,STR-026
4801,2026-01-14 15:56:35,248,10,7.77,0,Debit Card,STR-013
4802,2026-01-14 15:57:44,50,4,2.49,14.9,Credit Card,STR-018
4803,2026-01-14 16:05:52,236,9,7.49,0,Credit Card,STR-016
4804,2026-01-14 16:07:37,72,4,2.13,0,Mobile Pay,STR-009
4805,2026-01-14 16:36:30,230,8,6.93,24.7,Credit Card,STR-045
4806,2026-01-14 16:57:31,187,5,2.83,0,Cash,STR-019
4807,2026-01-14 18:00:34,147,2,5.08,5.1,Cash,STR-050
4808,2026-01-14 18:06:57,157,5,1.81,31.3,Mobile Pay,STR-047
4809,2026-01-14 19:09:38,34,1,7.26,22.2,Debit Card,STR-046
4810,2026-01-14 19:18:42,192,3,5.05,31,Cash,STR-050
4811,2026-01-14 19:34:39,112,1,2.22,0,Mobile Pay,STR-010
4812,2026-01-14 19:44:54,74,3,8.58,0,Credit Card,STR-017
4813,2026-01-14 19:47:34,171,13,4.18,0,Debit Card,STR-018
4814,2026-01-14 21:04:09,33,4,5.31,24.5,Credit Card,STR-030
4815,2026-01-14 21:11:24,58,1,3.08,16.5,Gift Card,STR-050
4816,2026-01-14 21:13:51,246,7,11.98,0,Credit Card,STR-008
4817,2026-01-14 21:19:00,1,1,2.78,0,Credit Card,STR-013
4818,2026-01-14 21:21:08,177,12,4.47,0,Cash,STR-043
4819,2026-01-14 21:34:18,52,7,3.05,34.4,Credit Card,STR-031
4820,2026-01-14 21:47:58,55,4,1.51,16.2,Credit Card,STR-042
4821,2026-01-14 21:57:19,216,4,10.53,14.6,Mobile Pay,STR-040
4822,2026-01-14 22:23:47,7,2,3.71,0,Cash,STR-001
4823,2026-01-14 22:56:09,31,3,1.75,21.8,Mobile Pay,STR-037
4824,2026-01-14 23:18:03,189,1,3.99,0,Debit Card,STR-028
4825,2026-01-14 23:40:06,180,2,5.42,30.1,Cash,STR-006
4826,2026-01-15 00:19:33,214,2,11.91,0,Cash,STR-023
4827,2026-01-15 00:43:30,38,1,9.94,24,Gift Card,STR-030
4828,2026-01-15 00:53:45,131,2,5.18,17.9,Credit Card,STR-027
4829,2026-01-15 00:55:02,67,14,5.43,0,Mobile Pay,STR-042
4830,2026-01-15 01:26:52,72,1,2.32,0,Credit Card,STR-019
4831,2026-01-15 01:32:11,94,4,4.73,0,Mobile Pay,STR-037
4832,2026-01-15 02:08:19,118,5,4.07,0,Debit Card,STR-037
4833,2026-01-15 02:26:11,232,5,3.95,31.7,Cash,STR-028
4834,2026-01-15 02:49:07,129,2,3.05,0,Debit Card,STR-008
4835,2026-01-15 03:12:16,222,5,9.68,33.3,Credit Card,STR-014
4836,2026-01-15 03:19:02,123,5,3.12,32.7,Credit Card,STR-046
4837,2026-01-15 03:35:51,28,7,2.98,0,Mobile Pay,STR-036
4838,2026-01-15 03:47:13,187,5,2.47,0,Debit Card,STR-034
4839,2026-01-15 04:06:39,118,1,4.03,14,Debit Card,STR-019
4840,2026-01-15 04:37:19,131,3,4.48,8,Mobile Pay,STR-023
4841,2026-01-15 04:59:57,156,5,6.89,0,Cash,STR-050
4842,2026-01-15 05:34:27,185,2,3.18,0,Gift Card,STR-008
4843,2026-01-15 05:55:37,145,2,3.3,17.1,Cash,STR-039
4844,2026-01-15 06:05:59,138,4,6.21,6.2,Credit Card,STR-002
4845,2026-01-15 06:39:48,11,5,4.55,20.3,Credit Card,STR-019
4846,2026-01-15 06:47:20,3,3,1.15,0,Debit Card,STR-037
4847,2026-01-15 06:47:36,163,1,4.34,35.4,Debit Card,STR-018
4848,2026-01-15 07:28:30,33,12,5.5,29.5,Debit Card,STR-036
4849,2026-01-15 07:52:51,120,1,1.91,19,Credit Card,STR-029
4850,2026-01-15 08:02:34,35,5,5.22,29.1,Debit Card,STR-050
4851,2026-01-15 08:04:16,25,4,4.33,0,Mobile Pay,STR-010
4852,2026-01-15 08:10:07,128,3,6.49,38,Gift Card,STR-045
4853,2026-01-15 10:12:35,237,1,8.38,27.1,Cash,STR-037
4854,2026-01-15 10:18:56,143,4,1.36,0,Debit Card,STR-049
4855,2026-01-15 10:57:40,81,2,1.8,29.3,Credit Card,STR-043
4856,2026-01-15 10:59:55,240,5,5.25,0,Debit Card,STR-044
4857,2026-01-15 11:15:38,226,13,4.15,15.5,Debit Card,STR-002
4858,2026-01-15 11:32:10,46,5,1.54,0,Credit Card,STR-004
4859,2026-01-15 11:33:16,87,8,2.39,0,Debit Card,STR-012
4860,2026-01-15 11:33:17,87,3,2.46,0,Cash,STR-014
4861,2026-01-15 11:35:46,87,1,2.71,0,Debit Card,STR-009
4862,2026-01-15 12:22:42,11,5,4.23,0,Debit Card,STR-027
4863,2026-01-15 12:30:00,181,4,2.39,5.5,Debit Card,STR-047
4864,2026-01-15 13:04:59,106,3,3.56,0,Credit Card,STR-028
4865,2026-01-15 13:15:46,7,5,3.68,0,Credit Card,STR-019
4866,2026-01-15 14:10:00,23,9,1.39,0,Cash,STR-004
4867,2026-01-15 14:21:30,244,15,10.27,0,Cash,STR-048
4868,2026-01-15 14:32:32,4,1,1.57,0,Debit Card,STR-028
4869,2026-01-15 14:35:36,248,1,7.64,0,Credit Card,STR-035
4870,2026-01-15 15:05:39,173,2,4.61,9.6,Credit Card,STR-022
4871,2026-01-15 15:08:09,49,5,1.86,0,Debit Card,STR-008
4872,2026-01-15 15:14:38,248,2,7.51,10.8,Mobile Pay,STR-036
4873,2026-01-15 15:20:47,160,1,4.9,35.7,Cash,STR-007
4874,2026-01-15 15:33:07,121,4,1.8,28.1,Credit Card,STR-048
4875,2026-01-15 15:53:51,154,2,6.82,32.7,Credit Card,STR-023
4876,2026-01-15 16:41:20,160,5,4.87,0,Gift Card,STR-050
4877,2026-01-15 16:49:52,209,3,10.61,0,Credit Card,STR-028
4878,2026-01-15 16:52:00,240,9,4.89,32.2,Mobile Pay,STR-022
4879,2026-01-15 16:59:29,231,1,13.49,9.5,Mobile Pay,STR-041
4880,2026-01-15 17:33:05,93,5,2.6,0,Credit Card,STR-007
4881,2026-01-15 17:34:08,242,6,13.24,0,Credit Card,STR-048
4882,2026-01-15 17:35:14,25,1,4.02,34.3,Mobile Pay,STR-050
4883,2026-01-15 17:43:29,84,4,3.74,0,Cash,STR-044
4884,2026-01-15 18:13:08,78,2,8.1,0,Credit Card,STR-030
4885,2026-01-15 18:23:57,20,3,4.38,0,Cash,STR-036
4886,2026-01-15 18:52:23,236,14,8.41,22.1,Credit Card,STR-026
4887,2026-01-15 19:13:39,180,4,5.92,22.6,Cash,STR-008
4888,2026-01-15 19:41:33,91,5,4.64,24.9,Debit Card,STR-040
4889,2026-01-15 19:54:41,47,3,2.42,8.1,Debit Card,STR-029
4890,2026-01-15 19:56:54,230,12,6.92,15.9,Credit Card,STR-038
4891,2026-01-15 20:23:39,116,11,7.12,12.8,Gift Card,STR-037
4892,2026-01-15 20:27:35,80,4,8.77,32.6,Credit Card,STR-007
4893,2026-01-15 20:38:56,81,2,1.89,0,Debit Card,STR-025
4894,2026-01-15 21:02:02,119,1,1.13,0,Credit Card,STR-006
4895,2026-01-15 21:12:23,235,5,10.76,0,Cash,STR-002
4896,2026-01-15 21:19:53,24,5,1.99,25,Mobile Pay,STR-039
4897,2026-01-15 21:32:10,182,3,3.65,14.2,Cash,STR-016
4898,2026-01-15 21:58:43,117,13,2.55,0,Cash,STR-019
4899,2026-01-15 22:58:24,143,9,1.16,0,Debit Card,STR-036
4900,2026-01-15 23:03:35,238,4,3.09,14.9,Credit Card,STR-023
4901,2026-01-15 23:17:28,145,4,3.81,38.1,Credit Card,STR-005
4902,2026-01-15 23:41:31,5,1,2.8,0,Cash,STR-044
4903,2026-01-15 23:46:28,163,3,4.43,14.8,Debit Card,STR-040
4904,2026-01-15 23:50:51,216,2,10.53,28.5,Mobile Pay,STR-016
4905,2026-01-15 23:56:13,174,3,6.96,18.7,Credit Card,STR-046
4906,2026-01-16 01:05:13,216,3,11.3,39.3,Credit Card,STR-042
4907,2026-01-16 01:14:09,221,4,2.94,17.6,Gift Card,STR-017
4908,2026-01-16 01:21:17,64,3,7.2,6.1,Mobile Pay,STR-006
4909,2026-01-16 01:42:11,70,5,5.47,0,Mobile Pay,STR-033
4910,2026-01-16 02:25:03,75,1,4.61,23.6,Debit Card,STR-034
4911,2026-01-16 02:31:51,100,5,6.03,5,Cash,STR-009
4912,2026-01-16 02:39:23,108,5,3.81,9.2,Mobile Pay,STR-002
4913,2026-01-16 02:46:30,227,5,7.39,0,Credit Card,STR-046
4914,2026-01-16 04:30:46,131,4,4.53,36.6,Debit Card,STR-007
4915,2026-01-16 04:31:13,173,5,4.88,0,Credit Card,STR-042
4916,2026-01-16 04:33:22,240,5,4.94,0,Mobile Pay,STR-033
4917,2026-01-16 04:40:33,178,3,8.18,27.3,Cash,STR-001
4918,2026-01-16 05:01:53,129,1,2.95,17.1,Debit Card,STR-043
4919,2026-01-16 05:06:08,31,3,1.68,32.2,Debit Card,STR-007
4920,2026-01-16 05:33:14,238,1,2.72,13,Debit Card,STR-030
4921,2026-01-16 05:35:48,65,4,3.96,9.1,Credit Card,STR-009
4922,2026-01-16 05:42:03,134,9,1.13,22.6,Mobile Pay,STR-023
4923,2026-01-16 06:01:17,77,2,3.84,26.8,Cash,STR-044
4924,2026-01-16 06:34:25,161,2,4.39,0,Gift Card,STR-038
4925,2026-01-16 06:43:18,244,1,9.41,15.6,Debit Card,STR-003
4926,2026-01-16 06:55:16,204,3,9.7,22.9,Credit Card,STR-006
4927,2026-01-16 07:24:05,73,1,6.13,0,Mobile Pay,STR-018
4928,2026-01-16 07:55:33,78,2,7.78,39.3,Credit Card,STR-042
4929,2026-01-16 07:55:35,196,4,3.74,0,Debit Card,STR-038
4930,2026-01-16 08:10:30,17,3,1.38,36.6,Mobile Pay,STR-029
4931,2026-01-16 08:14:31,169,11,2.44,34,Cash,STR-037
4932,2026-01-16 08:19:27,144,2,2.34,0,Credit Card,STR-038
4933,2026-01-16 08:40:23,178,4,7.38,0,Credit Card,STR-014
4934,2026-01-16 08:48:21,35,11,4.41,8.7,Debit Card,STR-031
4935,2026-01-16 08:56:52,194,1,1.37,39,Credit Card,STR-006
4936,2026-01-16 09:01:01,225,2,7.41,0,Cash,STR-040
4937,2026-01-16 09:36:17,29,7,2.42,34.2,Debit Card,STR-033
4938,2026-01-16 09:42:01,34,5,7.04,0,Cash,STR-050
4939,2026-01-16 09:43:21,124,3,4.74,0,Debit Card,STR-005
4940,2026-01-16 09:55:38,171,9,4.26,0,Mobile Pay,STR-018
4941,2026-01-16 10:00:48,154,5,6.34,0,Mobile Pay,STR-008
4942,2026-01-16 10:11:56,194,1,1.32,0,Cash,STR-014
4943,2026-01-16 10:14:27,126,9,4,12.8,Credit Card,STR-026
4944,2026-01-16 11:36:56,116,2,6.66,0,Cash,STR-028
4945,2026-01-16 11:54:04,66,5,7.42,17.3,Credit Card,STR-050
4946,2026-01-16 12:02:31,105,1,2.3,0,Mobile Pay,STR-013
4947,2026-01-16 12:50:12,116,3,7.35,32.6,Debit Card,STR-007
4948,2026-01-16 12:59:20,235,2,9.46,13.1,Credit Card,STR-042
4949,2026-01-16 13:07:35,110,15,9.76,25.4,Gift Card,STR-046
4950,2026-01-16 13:23:01,232,4,3.51,0,Cash,STR-019
4951,2026-01-16 13:25:54,162,3,7.8,0,Credit Card,STR-048
4952,2026-01-16 13:50:46,108,2,4.09,6,Credit Card,STR-041
4953,2026-01-16 14:27:23,119,10,1.27,25.3,Mobile Pay,STR-031
4954,2026-01-16 15:07:46,246,4,12.01,39.4,Credit Card,STR-019
4955,2026-01-16 15:38:20,197,2,2.39,14.6,Debit Card,STR-045
4956,2026-01-16 15:39:40,151,2,1.75,13.1,Credit Card,STR-046
4957,2026-01-16 15:42:53,214,14,12.3,30.8,Credit Card,STR-022
4958,2026-01-16 15:53:50,106,1,3.3,0,Debit Card,STR-019
4959,2026-01-16 16:09:49,69,11,2.55,13.9,Credit Card,STR-046
4960,2026-01-16 16:37:42,66,3,6.75,0,Credit Card,STR-027
4961,2026-01-16 16:43:03,165,5,2.35,22.7,Debit Card,STR-023
4962,2026-01-16 17:23:35,242,1,12.99,6.3,Cash,STR-032
4963,2026-01-16 17:44:47,183,2,2.83,0,Credit Card,STR-022
4964,2026-01-16 18:06:57,85,12,2.06,13.8,Debit Card,STR-036
4965,2026-01-16 18:07:15,102,3,5.24,0,Credit Card,STR-036
4966,2026-01-16 19:00:00,124,3,4.79,0,Mobile Pay,STR-012
4967,2026-01-16 19:11:13,135,5,3.57,0,Credit Card,STR-020
4968,2026-01-16 19:21:22,35,5,4.69,9.9,Cash,STR-019
4969,2026-01-16 19:40:22,119,3,1.22,0,Cash,STR-046
4970,2026-01-16 19:54:35,30,4,3.67,0,Debit Card,STR-040
4971,2026-01-16 20:38:38,95,4,5.22,7.2,Cash,STR-002
4972,2026-01-16 20:41:43,17,1,1.4,0,Debit Card,STR-004
4973,2026-01-16 20:51:46,57,1,1.51,10.5,Credit Card,STR-043
4974,2026-01-16 21:10:59,102,14,5.8,13.5,Credit Card,STR-042
4975,2026-01-16 21:12:02,225,2,7.46,0,Mobile Pay,STR-028
4976,2026-01-16 22:36:39,5,1,2.72,5.8,Credit Card,STR-010
4977,2026-01-16 23:18:58,210,1,6.5,0,Credit Card,STR-014
4978,2026-01-16 23:32:46,117,12,2.78,20.5,Debit Card,STR-041
4979,2026-01-16 23:36:58,181,1,2.54,0,Gift Card,STR-046
4980,2026-01-16 23:45:50,222,1,9.39,33.1,Credit Card,STR-012
4981,2026-01-17 00:24:14,234,4,2.41,0,Credit Card,STR-044
4982,2026-01-17 00:24:44,115,2,4.33,0,Credit Card,STR-016
4983,2026-01-17 00:29:38,165,4,2.52,0,Debit Card,STR-001
4984,2026-01-17 00:59:04,52,5,2.68,18.3,Cash,STR-021
4985,2026-01-17 01:03:19,188,1,4.3,0,Credit Card,STR-037
4986,2026-01-17 01:24:32,192,12,4.92,38.1,Credit Card,STR-048
4987,2026-01-17 01:41:32,138,2,6.09,0,Debit Card,STR-049
4988,2026-01-17 01:54:30,51,7,1.61,37.4,Credit Card,STR-018
4989,2026-01-17 02:13:42,17,4,1.21,0,Mobile Pay,STR-013
4990,2026-01-17 02:23:12,175,1,1.16,0,Gift Card,STR-026
4991,2026-01-17 02:24:58,166,11,4.14,0,Cash,STR-014
4992,2026-01-17 03:03:08,47,15,2.51,0,Credit Card,STR-033
4993,2026-01-17 03:09:26,54,14,6.33,0,Credit Card,STR-049
4994,2026-01-17 03:40:42,39,2,3.44,0,Debit Card,STR-031
4995,2026-01-17 03:41:57,182,3,3.5,22.5,Cash,STR-033
4996,2026-01-17 04:06:45,204,5,10.53,29.9,Debit Card,STR-031
4997,2026-01-17 04:29:27,33,2,5.16,12,Credit Card,STR-033
4998,2026-01-17 04:51:57,13,12,2.58,0,Credit Card,STR-027
4999,2026-01-17 05:23:58,104,1,3.35,0,Cash,STR-006
5000,2026-01-17 05:24:39,205,5,5.4,0,Credit Card,STR-010
5001,2026-01-17 05:38:13,9,6,5.44,33.6,Cash,STR-025
5002,2026-01-17 06:25:52,58,13,2.95,0,Debit Card,STR-035
