Transaction_ID,Product_ID,Store_ID,Transaction_Date,Category,Lag_Sales,Rolling_Demand,Demand_Spike_Indicator
43a7ae9c-fb67-438b-b0a5-71be963e1ede,PRD-0060,STR-047,2024-01-24,Sports & Outdoors,374.94,490.68,0
e2aeea9e-8325-4fa3-9363-ad4cfad24126,PRD-0098,STR-047,2024-01-24,Health & Beauty,360.5,115.73,1
83db7bb4-03ff-451f-85d8-4948e1e87ffc,PRD-0028,STR-022,2024-01-24,Grocery,336.38,1702.19,0
cacbb72f-5307-44f3-91de-7a9f4fe47d84,PRD-0066,STR-027,2024-01-25,Electronics,180.86,299.14,0
1b27e110-3bd8-4d1c-b107-35f2aed173b4,PRD-0157,STR-035,2024-01-23,Grocery,431.46,1923.74,1
9c432b57-8cbf-40e5-ab58-0902cd0fef80,PRD-0105,STR-029,2024-01-25,Toys & Games,120.61,1912.01,0
4e59ed48-cca5-431f-b4ad-dfeb18bcfff0,PRD-0124,STR-042,2024-01-25,Apparel,470.07,716.75,0
806db7e0-9f32-41c8-af69-f7b6fbec6e7e,PRD-0166,STR-013,2024-01-25,Sports & Outdoors,21.33,890.91,1
6a1c1e52-91c6-453b-a033-9d72359dadeb,PRD-0078,STR-004,2024-01-24,Sports & Outdoors,117.62,544.86,0
20f5a5ab-1877-4c49-8739-6ce8d3dc8a2b,PRD-0031,STR-040,2024-01-25,Toys & Games,16.29,247.53,0
e55aa41b-0fb4-4048-b422-f46e760ef6cb,PRD-0146,STR-028,2024-01-24,Electronics,3.61,1134.57,0
51f63ac8-f48d-497f-a22e-beff7d1bd960,PRD-0152,STR-031,2024-01-25,Sports & Outdoors,137.34,1259.86,0
24e9afd3-e7dc-4253-b251-e4ace9c48d7d,PRD-0082,STR-029,2024-01-24,Electronics,36.73,1048.55,0
c365be1f-6933-4225-925b-dd3285797063,PRD-0189,STR-005,2024-01-26,Health & Beauty,128.32,1937.44,0
ed590568-65b2-4af7-8bc5-437c12b99605,PRD-0036,STR-019,2024-01-24,Sports & Outdoors,174.54,1740.18,0
58c41e0d-96b4-45f8-9cd6-9b19d735e3fd,PRD-0171,STR-037,2024-01-26,Sports & Outdoors,46.54,859.52,0
9b0b3ab6-1d8b-42cf-93df-331eddc65922,PRD-0045,STR-042,2024-01-25,Health & Beauty,328.23,992.46,0
14aaa99e-7cf9-4e0f-9b61-b779b6ee7c8d,PRD-0001,STR-013,2024-01-26,Electronics,483.56,1163.73,0
ef907d2a-bfef-4e51-a53a-f5e68cd08804,PRD-0158,STR-031,2024-01-25,Grocery,237.4,1983.72,0
12618ba3-d22d-4592-876c-021c16a440eb,PRD-0059,STR-002,2024-01-25,Apparel,149.8,204.84,0
ea4fb05c-d030-4a31-b187-31405df7aa66,PRD-0193,STR-038,2024-01-24,Health & Beauty,239.16,108.12,0
b2338b7c-a5f2-4d2e-8d6f-327a0806beed,PRD-0071,STR-010,2024-01-27,Automotive,389.21,894.65,0
80f409dc-6df0-4b7e-a7ad-3b90cc5cd641,PRD-0106,STR-036,2024-01-27,Home & Garden,79.59,1782.79,0
f1e9a2c6-bec6-440e-8214-b2b747024c2c,PRD-0050,STR-011,2024-01-25,Apparel,182.42,193.02,0
2c8f5c8d-e5d8-4907-b63e-c3b697cf5f9f,PRD-0040,STR-039,2024-01-25,Home & Garden,317.64,1896.19,0
69748204-3ce6-49f0-a63a-0e6909211387,PRD-0171,STR-028,2024-01-26,Electronics,43.37,711.93,0
4416954f-2a08-47f2-950f-9f8a087ac026,PRD-0154,STR-042,2024-01-25,Grocery,360.43,1733.43,0
4837422e-b64e-4038-b8c9-64777fce0177,PRD-0132,STR-009,2024-01-26,Apparel,335.91,1388.45,0
11b37d5a-5c3a-4dd3-962b-5f1315e31d24,PRD-0169,STR-016,2024-01-26,Electronics,246.53,588.24,0
9c4168cb-30e8-4d38-9fed-1e04116d0fc4,PRD-0166,STR-017,2024-01-26,Electronics,298.32,623.46,0
3a18383a-3d46-4746-947c-2b3493d99ef0,PRD-0062,STR-007,2024-01-25,Sports & Outdoors,273.84,1089.67,0
964dd24f-20c3-490c-b68b-f705dc916d61,PRD-0097,STR-038,2024-01-26,Sports & Outdoors,197.74,973.06,0
b3c1ce45-7f19-4d07-93a6-aa25f3c499d5,PRD-0021,STR-036,2024-01-25,Electronics,429.9,539.21,0
44da6941-0602-409e-befa-8b0d9c4d8b7e,PRD-0187,STR-021,2024-01-27,Apparel,16.78,1699.61,0
33608de1-c578-40a1-b709-64862f463d1e,PRD-0137,STR-012,2024-01-27,Health & Beauty,441.47,1693.96,0
697a4e3f-2f45-4ee8-9bd6-70c7bb457fb6,PRD-0149,STR-020,2024-01-25,Grocery,106,1697.71,0
b689e365-2017-4a06-a78d-0de73704b3f6,PRD-0156,STR-045,2024-01-26,Automotive,459.8,1590.18,0
53fa4c0e-4e90-4613-8757-8ac6d2bc56e5,PRD-0093,STR-026,2024-01-27,Grocery,133.8,308.9,0
a4505886-433c-43da-b3db-8a9e1e8b5ac5,PRD-0121,STR-034,2024-01-26,Automotive,228.28,1766.79,0
a27d22e3-e252-42a3-894d-2937b85a1d0a,PRD-0053,STR-034,2024-01-28,Automotive,439.74,620.97,0
905a7e92-afe3-480b-bc69-71abbf74c3fd,PRD-0039,STR-045,2024-01-27,Sports & Outdoors,119.49,618.64,0
f37b9780-7991-479c-a6fa-9e4093ca14df,PRD-0023,STR-040,2024-01-26,Electronics,311.31,1841.41,0
8b548885-24ac-41e4-886c-14963ec3ef1b,PRD-0191,STR-019,2024-01-28,Toys & Games,210.6,847.88,0
e7385141-975f-4bf9-9195-edded4a47b66,PRD-0143,STR-004,2024-01-28,Home & Garden,25.89,1282.09,0
b503fb96-d615-4fb2-bfea-a8a4266b98dc,PRD-0151,STR-025,2024-01-27,Health & Beauty,265.55,653.44,0
ffb34825-8d9d-4c57-85c4-e67a28b03333,PRD-0161,STR-031,2024-01-28,Toys & Games,222.3,134.23,0
5e7fcabb-83d5-483e-986d-52b3ebfd9977,PRD-0036,STR-027,2024-01-26,Sports & Outdoors,302.73,1891.81,0
4f01800d-62ab-4cf7-90dd-5ed43657da33,PRD-0146,STR-006,2024-01-27,Apparel,88.38,1835.79,0
a1110925-b985-45bc-9624-60120e7329fb,PRD-0010,STR-007,2024-01-28,Automotive,75.78,1670.74,1
39f9494e-452a-484a-9248-6551208fa096,PRD-0061,STR-023,2024-01-29,Sports & Outdoors,197.16,1234.33,0
0e336c92-e604-4f2b-9c2f-00dd989081dd,PRD-0051,STR-008,2024-01-28,Health & Beauty,115.96,1829.7,0
89cb34ef-5155-42f7-894a-bce5ae44780c,PRD-0181,STR-031,2024-01-28,Toys & Games,443.33,192.65,1
f163da1b-0369-4688-942e-443eea5099ca,PRD-0044,STR-004,2024-01-29,Automotive,180.65,1291.96,0
8c6e4003-049e-4e26-8d8d-d066a5f7ac6c,PRD-0129,STR-003,2024-01-26,Apparel,236.58,1472.27,0
22cbd0a4-4828-44b9-ac07-6acdab7a5b95,PRD-0022,STR-035,2024-01-27,Home & Garden,80.02,172.09,0
cf0170a5-8590-4870-b1dd-1e869507aecc,PRD-0127,STR-044,2024-01-27,Automotive,338.48,379.21,0
3023b234-2932-4846-928d-cdaf47b72574,PRD-0075,STR-027,2024-01-28,Health & Beauty,160.09,1234.52,0
a8d0edbe-bf5f-477a-b9fa-856018b30f6d,PRD-0168,STR-025,2024-01-27,Toys & Games,311.43,206.45,0
358e5de9-cb81-4922-a056-f94976037182,PRD-0170,STR-033,2024-01-27,Health & Beauty,282.96,1552.76,0
883181f3-ce41-4ec5-ae0f-b9f16c68b7fb,PRD-0097,STR-020,2024-01-29,Health & Beauty,100.61,207.92,0
ef8ea7d1-19a4-4255-a96c-19555fa58fc7,PRD-0075,STR-028,2024-01-29,Automotive,24.75,182.83,0
ac47e5f3-e9e1-456d-b295-005cf7320980,PRD-0136,STR-050,2024-01-27,Health & Beauty,366.99,1855.28,0
f567e7bc-17f5-460c-a6d8-6f82d950dc68,PRD-0121,STR-005,2024-01-27,Sports & Outdoors,91.82,1522.82,0
4c5b45a9-88e1-473d-b9c3-e6c04df3e555,PRD-0063,STR-038,2024-01-29,Sports & Outdoors,260.11,1771.96,1
e14eb433-3527-4958-baab-15e2eec3174a,PRD-0042,STR-041,2024-01-28,Electronics,47.77,950.8,0
faba1101-279e-4085-9262-2570ef86bbff,PRD-0111,STR-017,2024-01-29,Grocery,91.69,1337.79,0
bb2fca60-e2bb-463e-ae96-29caad48e101,PRD-0083,STR-036,2024-01-30,Health & Beauty,118.87,1673.46,1
becbc010-82e3-42be-9776-7e2e54317064,PRD-0024,STR-019,2024-01-28,Sports & Outdoors,434.76,1334.22,0
7b4f59e9-f3ee-4434-b50e-769be900e3e9,PRD-0052,STR-025,2024-01-30,Health & Beauty,471.26,1903.82,0
4d5ab818-fc7f-4687-9674-c33ea34306a4,PRD-0173,STR-039,2024-01-28,Home & Garden,454.03,1880.37,0
59658630-5166-40ca-9527-66c0f565e96c,PRD-0079,STR-019,2024-01-29,Electronics,44.62,1922.41,1
bf01f372-3912-4443-a032-064584d6c305,PRD-0190,STR-032,2024-01-30,Toys & Games,74.9,1734.34,0
bba842e2-0572-4842-ae56-f4b6ab34e199,PRD-0002,STR-020,2024-01-28,Toys & Games,241.48,810.26,0
48b900bd-3dee-417e-8759-54972d74224d,PRD-0101,STR-038,2024-01-29,Sports & Outdoors,176.38,836.12,0
9436028b-d6aa-4061-aa36-88f99341cc91,PRD-0027,STR-029,2024-01-31,Home & Garden,58.26,500.41,0
f79a7d6e-06f5-4343-8b6a-4be34ddbcdfb,PRD-0111,STR-042,2024-01-30,Health & Beauty,57.98,1329.06,0
7d2a7ff8-52c5-476d-840b-df88f2980543,PRD-0163,STR-048,2024-01-29,Toys & Games,335.74,1718.67,1
9cf18392-53d0-4156-91be-f5f4083a598e,PRD-0197,STR-028,2024-01-28,Grocery,65.82,1507.27,0
4cb88243-c3a2-4f82-8447-c13f133474aa,PRD-0055,STR-025,2024-01-28,Automotive,364.56,1505.17,0
91830a3b-3648-4ff7-8e53-08da9005aa93,PRD-0089,STR-012,2024-01-28,Automotive,45.55,833.85,0
c898acb6-bf7c-430b-959b-5304ee85b135,PRD-0182,STR-046,2024-01-30,Home & Garden,190.14,1918.74,0
318ab916-113b-4eda-848a-1560700c8d4c,PRD-0137,STR-009,2024-01-29,Apparel,252.74,649.45,0
cb0e86d8-df33-4cdd-8697-348c5328d131,PRD-0190,STR-032,2024-01-28,Sports & Outdoors,406.65,1681.65,0
1f64cfbc-1fa9-4c45-860b-1c489610047e,PRD-0159,STR-050,2024-01-29,Sports & Outdoors,445.64,1005.43,0
acf8b4ee-e557-43b8-9bab-454ce5ac8c1f,PRD-0089,STR-043,2024-01-29,Home & Garden,17.77,1095.55,0
ec4ab5db-32e9-4e66-aafd-5c943dd97a2a,PRD-0090,STR-011,2024-01-29,Health & Beauty,289.86,619.72,0
dadf22af-ca5c-4e2e-9759-77f5b379e20d,PRD-0181,STR-038,2024-01-31,Automotive,176.88,1556.34,0
1eb28071-a428-4c64-9fbf-c5f1176795b1,PRD-0170,STR-028,2024-01-30,Home & Garden,140.04,397.83,0
d61478a2-4386-4e3b-8f25-095b11a4ce65,PRD-0102,STR-050,2024-01-31,Health & Beauty,61.08,1003.05,0
0ccc92fc-f3af-4830-96da-bb9e0a014b97,PRD-0159,STR-043,2024-01-30,Apparel,60.83,727.19,0
edd88197-f6ec-4746-8345-926b59ae252c,PRD-0029,STR-045,2024-01-30,Sports & Outdoors,461.46,1214.48,0
beedfc39-1100-4cb7-a393-7d5bf523277f,PRD-0063,STR-034,2024-01-31,Electronics,20.51,1562.97,0
ec94fc64-3911-4061-8487-56ead42bc9ef,PRD-0053,STR-038,2024-02-01,Toys & Games,54.88,787.67,0
ff024dfd-63c8-4467-9699-bbe0dc5aa3ff,PRD-0129,STR-048,2024-01-31,Toys & Games,438.78,1544.47,0
4cbc122a-21bf-4494-82d7-d8da9318041e,PRD-0170,STR-009,2024-01-31,Grocery,387.99,742.87,0
22eadb8e-971b-4160-bc02-59cc53861c19,PRD-0029,STR-009,2024-02-01,Automotive,469.34,39.41,0
c3f38f17-71a4-44a1-92c6-e2e29ade8466,PRD-0002,STR-031,2024-01-30,Sports & Outdoors,226.17,1241.14,1
93d9a05f-6a8a-4b95-819c-dc824ae88ba7,PRD-0046,STR-037,2024-02-01,Automotive,396.36,1735.04,0
f2b3c4fa-907f-40c3-80da-5cceacbbc7bd,PRD-0180,STR-021,2024-01-31,Grocery,54.01,1491.88,0
d86e8d64-93a0-4c5f-b879-4b9d487ba89f,PRD-0062,STR-024,2024-01-30,Sports & Outdoors,477.52,255.22,0
489b8a75-cd15-46f7-8b42-5e04334564b7,PRD-0104,STR-018,2024-01-31,Grocery,0.85,1164.69,0
cbff5cdc-2e20-42aa-8043-2e9b8fa39683,PRD-0083,STR-002,2024-01-31,Electronics,382.75,834.18,0
47bdb4eb-fc4e-42ea-bcbe-0c9ff0852140,PRD-0026,STR-013,2024-02-01,Automotive,401.85,1428.36,1
e9213f3a-73a4-4459-bf68-aea268abb01d,PRD-0082,STR-038,2024-02-01,Apparel,489.41,1522.63,0
8b6a98a3-72e5-4c23-a236-bc29657d5a3c,PRD-0123,STR-046,2024-01-31,Health & Beauty,197.16,1345.35,0
fe26995a-55cf-4753-a0e5-55b54656e4a0,PRD-0071,STR-026,2024-01-31,Grocery,15.74,712.55,0
1d453014-e70f-4c68-9461-2b456ed00f6d,PRD-0044,STR-027,2024-01-31,Automotive,430.33,538.46,0
e31f98de-6099-47c5-b56e-0925fd2f4254,PRD-0119,STR-038,2024-01-30,Toys & Games,316.82,1680.3,0
81a0c5d6-cb47-474a-91c8-ae7ab9715713,PRD-0110,STR-035,2024-02-01,Apparel,402.5,650.73,0
fc36aa50-7abf-4e70-964a-fb048ac25048,PRD-0039,STR-034,2024-02-01,Sports & Outdoors,184.9,1937.64,1
e3fa16ce-fa91-4824-8110-89694cf4cb69,PRD-0109,STR-050,2024-02-02,Health & Beauty,123.97,1113.24,0
c73bfcf2-d441-457f-aa60-161337d904c9,PRD-0018,STR-004,2024-01-31,Electronics,133.45,1507.72,0
668f6196-2819-42b5-a703-1dbd5d20bcf6,PRD-0034,STR-019,2024-02-01,Sports & Outdoors,162.96,1534.73,0
d079cbda-199a-4cde-82bb-9abeaaaec2a3,PRD-0013,STR-050,2024-02-01,Toys & Games,178.06,775.11,0
2ceeab46-ff45-4601-8565-36dbca91d6db,PRD-0167,STR-043,2024-01-31,Electronics,56.96,1541.26,0
a6adcb11-5262-40b7-8967-34fc9a5c7b11,PRD-0077,STR-001,2024-01-31,Apparel,127.81,1525.1,0
fecc6d3e-a0a2-4a3d-bc17-e6b8c6a7d966,PRD-0042,STR-040,2024-02-02,Sports & Outdoors,95.95,1758.88,0
33af6b6b-6db2-4ca8-a3eb-453dfbeb33a3,PRD-0140,STR-008,2024-01-31,Automotive,133.23,1029.04,0
c0f4ede6-e3b1-4f87-bce9-6d116d31f29f,PRD-0199,STR-040,2024-02-01,Apparel,59.32,610.19,0
eef2f52a-444c-4648-8b8a-32dcce3a8cc2,PRD-0087,STR-021,2024-02-03,Home & Garden,404.56,522.96,0
811bbfc6-1436-41e9-a1ca-a07969a1572b,PRD-0087,STR-026,2024-01-31,Health & Beauty,405.51,607.16,0
ba13bb4a-1e92-4c67-bf84-3486f8e62c34,PRD-0011,STR-030,2024-02-02,Grocery,12.82,679.97,0
2a770bef-d35f-4d69-991c-36ccae03a51d,PRD-0031,STR-018,2024-02-01,Apparel,64.04,1117.3,0
b720c266-2407-45c7-9a6b-1407d1f912ba,PRD-0070,STR-044,2024-02-01,Health & Beauty,247.41,1010.76,0
4fe0f2c5-eb75-49ac-a8cc-63dd0283d3f7,PRD-0062,STR-034,2024-02-02,Home & Garden,354.62,1598.33,1
3aefabbd-6ef6-45ee-a204-e8233635fcaa,PRD-0112,STR-042,2024-02-02,Health & Beauty,307.02,1709.73,0
67992563-42d8-4c16-9162-03185489494e,PRD-0106,STR-047,2024-02-01,Automotive,304.22,1261.22,0
0d025815-daae-4023-94cf-359b1dc2b5d9,PRD-0130,STR-042,2024-02-02,Toys & Games,384.6,1586.36,0
f2e94239-8f44-451c-9216-bcd2548e635e,PRD-0078,STR-047,2024-02-03,Health & Beauty,467.32,57.74,0
71a60c2c-a4b7-4a98-8cd0-915176880c29,PRD-0120,STR-049,2024-02-02,Home & Garden,234.89,1890.35,0
8ac63755-047a-49a3-a578-b6042878ed64,PRD-0188,STR-019,2024-02-03,Apparel,350.8,1070.73,0
ea68c601-43ae-4736-9375-59f47d4129f5,PRD-0084,STR-030,2024-02-03,Health & Beauty,90.84,250.59,0
db86f166-756e-480e-838b-8ff75019b195,PRD-0124,STR-010,2024-02-02,Apparel,290.68,1149.73,0
efa859ba-9440-4354-80e8-b830508dc9de,PRD-0018,STR-040,2024-02-04,Grocery,211.66,1487.86,0
ec8f0263-9178-4b4d-b987-6f036742e64f,PRD-0106,STR-045,2024-02-04,Automotive,67.36,1513.21,0
fb45c31a-0d0f-4501-a6c0-fd19329ca54a,PRD-0142,STR-039,2024-02-03,Health & Beauty,452.74,1129.04,0
19bb3f56-3c97-49f5-83eb-8fb7f50b85cd,PRD-0004,STR-049,2024-02-03,Toys & Games,61.92,1813.28,0
38371b67-eb10-47b5-934b-4fea43a69826,PRD-0177,STR-041,2024-02-01,Electronics,434.56,1186.55,1
bc510ac9-03a2-4bca-89ab-097192377b7d,PRD-0182,STR-013,2024-02-02,Apparel,294.62,1907.06,0
ee895deb-2cae-47d0-b2da-f025ccbf83f5,PRD-0108,STR-023,2024-02-03,Sports & Outdoors,86.69,1026.5,1
c3bc867c-4ae2-42e5-9e8d-454f8ef0784c,PRD-0073,STR-001,2024-02-03,Home & Garden,409.55,1169.25,0
1c388504-1dc2-49c1-be52-acc46862b6f8,PRD-0030,STR-020,2024-02-03,Automotive,218.88,1936.85,0
e8139c95-353b-4194-90b8-03b28de9ecfc,PRD-0155,STR-031,2024-02-04,Toys & Games,354.16,904.89,0
fee063ca-3dd0-40c9-a3dc-46e26f63be64,PRD-0153,STR-012,2024-02-04,Automotive,24.83,124.16,1
1ac523c0-b4ac-4b1e-a2f5-59b7720fb018,PRD-0167,STR-012,2024-02-02,Sports & Outdoors,3.78,923.48,0
ac13d62b-1b58-48dc-bdba-9306fe145ab5,PRD-0158,STR-021,2024-02-02,Sports & Outdoors,111.95,81.62,0
7c38c5bc-73e1-456a-8032-4fcc8511f453,PRD-0071,STR-045,2024-02-02,Sports & Outdoors,124.66,428.54,0
016aa73d-3583-4b48-a53d-4b39efa0b635,PRD-0068,STR-035,2024-02-05,Automotive,39,341.98,0
a3e0715a-be05-433a-bc99-13ce4e5fecfe,PRD-0188,STR-014,2024-02-05,Automotive,211.04,130.58,0
8dc00a84-53da-4a7b-af44-e61481c902c3,PRD-0099,STR-045,2024-02-05,Toys & Games,284.52,1596.41,0
435a745b-877b-4d0d-a6bd-86f5a7c35fbc,PRD-0001,STR-045,2024-02-05,Apparel,245.08,759.89,1
23c8ebc3-58cd-4122-8898-370fd8ab0b29,PRD-0162,STR-016,2024-02-04,Toys & Games,62.64,1571.61,0
039bb8a5-cf33-4a60-8d7c-b5688a0bdab3,PRD-0197,STR-049,2024-02-03,Electronics,266.49,1469.59,0
1f92f46a-e68b-428f-a389-2af523b6a173,PRD-0005,STR-020,2024-02-04,Toys & Games,31.82,1795.97,0
f0081327-284b-4aef-855e-4e059db42f59,PRD-0197,STR-037,2024-02-03,Apparel,114.33,267.55,0
f0843947-80a3-453d-a922-fab7e9b90e00,PRD-0020,STR-021,2024-02-03,Automotive,496.93,396.24,0
e976007e-e0ce-46f8-bdee-c92268d14bfa,PRD-0128,STR-046,2024-02-03,Toys & Games,165.74,1789.49,0
5b968c4e-ed42-43be-805d-ab1351406ece,PRD-0132,STR-003,2024-02-05,Apparel,131.15,1879.47,0
084ba36c-0378-4b32-9349-09b1e5abb847,PRD-0173,STR-048,2024-02-04,Electronics,306.91,880.89,0
9490e680-7c72-4dbb-8f8e-24d442e62805,PRD-0071,STR-001,2024-02-05,Toys & Games,338.75,1632.37,0
378192be-3882-4aa7-836f-da8061e2ea85,PRD-0042,STR-022,2024-02-04,Automotive,164.44,1328.02,0
48f5d3bb-8215-4ec4-bd16-2e586d518e3d,PRD-0046,STR-047,2024-02-04,Home & Garden,468.89,1379.99,0
765d3212-7d4b-427f-89ac-f8e0eea33daa,PRD-0041,STR-044,2024-02-05,Apparel,43.71,1261.82,0
57bfaf95-c2da-4d56-ae8e-e46ada8b82fa,PRD-0109,STR-043,2024-02-03,Sports & Outdoors,290.66,1169.73,0
8261a16d-9afe-4fae-ba5b-e60920f76424,PRD-0198,STR-045,2024-02-04,Home & Garden,3.23,489.26,0
0f03da9c-c94e-4a84-8110-33b55e9c9cbe,PRD-0097,STR-027,2024-02-06,Electronics,44.63,1520.56,0
d4804689-ec5e-4d76-bab0-be5c63044ef7,PRD-0081,STR-038,2024-02-05,Sports & Outdoors,360.27,1801.9,0
c0dd1d3c-0687-458b-be6d-3538fd4bff6c,PRD-0038,STR-045,2024-02-06,Electronics,143.68,1890.46,0
3627f818-45f6-45bb-8902-7b8c0e698d8d,PRD-0158,STR-011,2024-02-05,Health & Beauty,193.47,1286.33,1
6a8b7a36-76a7-4a01-8111-f801be58b2ad,PRD-0189,STR-008,2024-02-07,Grocery,198.9,1990.64,1
cb3044c9-5fcd-4c75-9cf8-402aa85dd5ce,PRD-0064,STR-042,2024-02-05,Electronics,214.86,1451.99,0
e4400867-31be-4a76-b739-022061aa55fa,PRD-0142,STR-029,2024-02-07,Grocery,19.12,1961.2,0
a79da641-3b8a-4e78-bb19-485da69a86c7,PRD-0169,STR-015,2024-02-04,Health & Beauty,431.68,1774.48,0
9b1933fc-aba9-4af8-b8f7-d481427c6e0f,PRD-0138,STR-050,2024-02-05,Apparel,390.16,1752.44,0
d6778a75-497c-4162-be9d-0f5daea99da1,PRD-0145,STR-029,2024-02-06,Apparel,280.35,274,0
099ebf56-a5b6-4889-b2e3-c6166ec03041,PRD-0200,STR-039,2024-02-04,Automotive,13.31,842.01,0
289920e4-a43d-49d5-9bfd-2f7d6adf1b01,PRD-0050,STR-026,2024-02-04,Grocery,132.74,842.58,0
b20e2eae-5dfc-454f-afaf-aa8ba953e5c9,PRD-0090,STR-042,2024-02-07,Apparel,468.23,1491.1,0
139853e0-6ab8-4476-a0b4-e51da339aa98,PRD-0043,STR-021,2024-02-07,Home & Garden,138.99,1763.8,0
f9595d9a-0229-46ea-9dd5-a5ee29a0eccd,PRD-0124,STR-039,2024-02-05,Sports & Outdoors,88.74,1216.9,0
da756886-a7d1-42a2-bbec-d7d420a9c948,PRD-0033,STR-023,2024-02-05,Home & Garden,248.22,638.25,0
72625523-852b-470d-bab9-a5ac7656e85b,PRD-0115,STR-029,2024-02-05,Sports & Outdoors,243.6,553.06,0
121d1598-8a0e-4e12-a609-f2be35f14ad4,PRD-0083,STR-001,2024-02-07,Grocery,427.87,1779.61,0
a5e45ebb-01b7-4fbd-8a59-737db6ff65ad,PRD-0199,STR-017,2024-02-06,Health & Beauty,317.41,1065.37,0
5a0d6fb7-b68a-4973-8c39-62ed9162c449,PRD-0042,STR-048,2024-02-07,Apparel,318.43,637.33,0
3bab24d6-d78f-4e80-9a28-d3c2d0939584,PRD-0011,STR-007,2024-02-08,Apparel,257.81,700.33,0
d5a58813-ba5f-447f-9544-9ed330cf3b3e,PRD-0089,STR-001,2024-02-08,Grocery,256.59,815.78,0
87a7c2fc-8611-4e01-abf1-cedcc6aa817c,PRD-0189,STR-003,2024-02-07,Apparel,373.82,1856.09,0
4695f651-2d26-41a8-9167-40b1c3f5fc15,PRD-0149,STR-038,2024-02-08,Electronics,55.07,1688.35,0
580eeaf4-b9cc-43f7-bba8-aff072b69fd9,PRD-0170,STR-015,2024-02-07,Electronics,286.22,1809.22,0
63832c9f-cafd-4675-ae04-4430c3a1589b,PRD-0110,STR-029,2024-02-07,Toys & Games,201.46,78.27,0
fd40f262-f655-426d-948d-b2ac4fc66580,PRD-0132,STR-020,2024-02-06,Sports & Outdoors,115.08,988.51,0
afb8d0fd-d824-4998-bed3-390046614bfe,PRD-0146,STR-049,2024-02-08,Automotive,425.21,1930.2,0
57d27516-52f8-493e-b827-b631dbfe9c40,PRD-0162,STR-050,2024-02-06,Toys & Games,473.12,1889.64,0
f0243cfc-e8f1-4b28-9d25-33c42a37593e,PRD-0006,STR-032,2024-02-06,Electronics,187.05,921.91,0
c151c687-bd8d-4748-9f91-99130844f3f6,PRD-0102,STR-020,2024-02-08,Sports & Outdoors,327.75,527.73,0
f2db3ff7-a2f9-4143-b4ad-286379f1baa3,PRD-0125,STR-045,2024-02-06,Health & Beauty,216.19,1092.57,0
e8eaced4-9132-41ff-8c4c-f7b572b182c4,PRD-0111,STR-012,2024-02-07,Home & Garden,242.29,1316.26,0
9eee6a6c-e280-443c-9ec6-a03a1aa1c002,PRD-0011,STR-005,2024-02-07,Health & Beauty,413.24,1779.53,0
af3563ce-6877-449a-a83f-3a9e4ffee80f,PRD-0033,STR-048,2024-02-08,Health & Beauty,322.95,1843.83,0
289bb533-20a0-44a3-865b-c3dd169e5ae1,PRD-0038,STR-005,2024-02-06,Grocery,16.93,510.4,0
2b38402e-af3d-4c72-a371-18762f51eeb9,PRD-0073,STR-042,2024-02-09,Toys & Games,412.72,1233.25,0
6720cf73-3f9f-40fd-b73d-9bfbbdc02a9b,PRD-0008,STR-001,2024-02-08,Automotive,35.8,158.72,0
c55c848b-cd7c-4a57-9e6f-dc28ab188f36,PRD-0075,STR-031,2024-02-07,Toys & Games,24.28,1504.65,0
fe81925c-ab33-41e5-a09c-6bfea2a195d6,PRD-0025,STR-005,2024-02-07,Grocery,307.56,1971.99,0
42a0241d-f99d-483c-ae4a-088fb8d45d7c,PRD-0155,STR-010,2024-02-09,Sports & Outdoors,90.25,864.83,0
1e919163-ccf2-4b00-b94a-17858d4d3a9e,PRD-0008,STR-041,2024-02-06,Health & Beauty,97.19,1553,0
423e6f2d-a7d9-4a0d-9dda-4a8ac6703b8d,PRD-0125,STR-039,2024-02-07,Health & Beauty,35.03,1705.2,0
1a4235ef-7748-4487-98cc-ab09afd69c4a,PRD-0184,STR-003,2024-02-09,Grocery,134.59,700.31,0
443da7a9-c9db-4591-b9f8-af8643066c9d,PRD-0028,STR-009,2024-02-08,Toys & Games,202.43,170.52,0
fc50e419-853d-4043-8923-71a368ca8d45,PRD-0170,STR-017,2024-02-07,Sports & Outdoors,217.46,1451.13,0
8e1b51ad-ccec-4142-9069-870d80e901f8,PRD-0080,STR-028,2024-02-08,Electronics,80.44,1244.28,0
415a85bd-c70e-459c-964c-55c869a9e3ed,PRD-0083,STR-001,2024-02-09,Apparel,207.27,674.33,0
8501ad47-e7d5-4f0d-90e3-55462137638e,PRD-0107,STR-027,2024-02-07,Health & Beauty,18.01,335.67,0
342320a4-f950-4cbd-a79f-de18282fb8f8,PRD-0146,STR-039,2024-02-08,Home & Garden,54.04,1597.71,0
b08538c0-8411-430a-ab32-9506b63702fc,PRD-0134,STR-037,2024-02-08,Apparel,23.01,1745.34,0
5cb7949f-3867-4ff3-83e5-a857cc4e2cbe,PRD-0086,STR-040,2024-02-08,Electronics,222.66,1392.78,0
b97c10f4-2472-48c5-ba7e-576f56b989ac,PRD-0010,STR-024,2024-02-10,Grocery,50.07,1809.93,0
387c306b-b67a-4d7d-8d1e-bc703594ad5a,PRD-0194,STR-023,2024-02-09,Electronics,92.56,427.31,0
5173300d-6f4c-436a-b65d-ff888ebd66f7,PRD-0160,STR-011,2024-02-09,Health & Beauty,492.47,1792.76,0
