Transaction_ID,Product_ID,Store_ID,Transaction_Date,Category,Price_Elasticity_Coefficient,Promotion_Lift_Score,Inventory_Turnover_Ratio
0ee2fb42-7b20-4d50-9d41-70bee68cfe46,PRD-0129,STR-014,2023-12-19,Apparel,-3.062,1.44,24.57
d79911c2-5f8d-49f0-838a-ff499c0a312f,PRD-0078,STR-042,2023-12-18,Electronics,-0.42,3.26,8.21
a2fbcff0-66d9-4631-b54c-117f659952f7,PRD-0179,STR-034,2023-12-19,Apparel,-2.173,1.85,5.27
6402142b-ff65-434a-b5ab-5e327403f24d,PRD-0182,STR-030,2023-12-20,Electronics,-3.952,3.01,18.37
5383f85c-aff0-4d14-9f9f-cdb0f4ffad32,PRD-0030,STR-047,2023-12-19,Apparel,-3.472,2.24,6.64
49b317d5-e4b2-469f-af8d-6fa5857a7991,PRD-0125,STR-012,2023-12-19,Sports & Outdoors,-0.101,1.8,8.95
adcfeae9-fff2-4967-af71-01a4f8203f4e,PRD-0027,STR-012,2023-12-20,Health & Beauty,-4.645,2.87,1.3
b6ae212c-a620-4b2d-a556-162ee7b9cb6b,PRD-0028,STR-003,2023-12-20,Electronics,-4.065,2.76,11.91
60808a28-ee85-4d09-8252-eb41178ceb8d,PRD-0148,STR-009,2023-12-20,Toys & Games,-2.537,1.52,3.34
d939e8bb-4aa6-4558-b9b2-b59ecfa0d072,PRD-0183,STR-018,2023-12-19,Sports & Outdoors,-2.659,1.3,9.19
6e11a0c9-e0b4-4b92-9805-20d3757cfb56,PRD-0034,STR-031,2023-12-18,Toys & Games,-2.416,2.76,4.43
c46309f1-7de5-4896-aa3d-b49c1c755073,PRD-0043,STR-016,2023-12-20,Apparel,-1.902,3.14,3.89
7fe709d2-29e9-4d93-ab37-bba07c4f1899,PRD-0195,STR-040,2023-12-20,Health & Beauty,-1.011,1.57,1.13
cdddb1b9-61cc-4e0d-81d3-109660a5c6b6,PRD-0128,STR-050,2023-12-19,Electronics,-2.283,2.98,17.23
2aa4881c-501a-43d0-99a5-bdda5dfdfbbb,PRD-0075,STR-037,2023-12-20,Electronics,-4.396,2,23.7
cc6622b8-b6f6-4700-98a0-460d9baa96c7,PRD-0030,STR-019,2023-12-20,Toys & Games,-3.846,1.25,2.77
2c933198-96b7-427b-8330-6e63c1433cd5,PRD-0148,STR-007,2023-12-19,Home & Garden,-2.085,2.44,3.15
cc52c4e2-21fa-49d7-83e5-946c0de6158d,PRD-0184,STR-036,2023-12-20,Electronics,-3.858,1.5,8.23
c93fcc46-8170-4346-8c55-b186d225c92e,PRD-0125,STR-019,2023-12-18,Toys & Games,-0.215,1.42,5.23
a330ded0-8e91-4e54-91a3-cbe9b9ee7802,PRD-0182,STR-043,2023-12-20,Home & Garden,-4.498,2.41,23.67
7b48af30-c7dd-4db6-b1db-7cdf11e8e44a,PRD-0018,STR-046,2023-12-21,Electronics,-3.831,2.76,4.48
d3d0dccf-cc86-4a84-a30d-e068f6c80a49,PRD-0050,STR-015,2023-12-19,Sports & Outdoors,-4.959,1.38,1.77
f84487ed-f0b1-4bfc-b3a1-be868eeb8b29,PRD-0030,STR-030,2023-12-19,Sports & Outdoors,-4.933,1.01,10.82
89aa709d-dd2f-4b17-973b-1e617d7c6319,PRD-0189,STR-041,2023-12-19,Automotive,-1.004,3.33,18.13
63d5f7bf-7589-41bf-813d-c0082f751f7a,PRD-0076,STR-001,2023-12-19,Apparel,-4.065,2.2,14.25
ef50ee5d-d4d9-406c-8861-b031844c28c6,PRD-0067,STR-006,2023-12-21,Sports & Outdoors,-1.624,2.12,13.09
30f28d27-3135-4a0b-9c0e-2ab5a7b489bc,PRD-0033,STR-031,2023-12-20,Health & Beauty,-3.432,2.51,3.53
20d33c41-db2a-4ae0-a362-ee02306cf255,PRD-0154,STR-038,2023-12-21,Apparel,-2.571,2.43,18.01
0a7dbaf6-623c-4961-9ffb-8d272c3ffe48,PRD-0134,STR-047,2023-12-21,Health & Beauty,-2.261,3.06,25
66d22ff1-fcaf-4f6b-bf2c-e71cbfc8c61a,PRD-0152,STR-027,2023-12-20,Toys & Games,-1.735,1.16,16.92
1c3e5efe-a734-48eb-aa75-6a2909cfb331,PRD-0143,STR-027,2023-12-19,Health & Beauty,-3.799,3.11,2.18
852a3ee7-e484-461c-8d41-d5de4fceb623,PRD-0153,STR-035,2023-12-20,Apparel,-1.02,3.03,16.94
1a55443a-1948-47b2-9926-12c77eb78bc0,PRD-0165,STR-026,2023-12-19,Health & Beauty,-4.806,3.21,3.49
481c42a3-0649-477f-aff9-165a4e0f593a,PRD-0007,STR-036,2023-12-20,Sports & Outdoors,-4.857,2.59,3.83
30757ee7-b74f-4dbe-9938-f39fb5a8554e,PRD-0029,STR-034,2023-12-19,Home & Garden,-4.516,3.27,9.81
342423bc-4010-4aff-afdd-f7c04c16af8b,PRD-0135,STR-038,2023-12-20,Apparel,-2.007,1.29,21.42
3df82b30-e2e2-480a-a0c1-24551ac4b339,PRD-0073,STR-013,2023-12-22,Grocery,-2.52,2.36,17.68
fe39f896-1adf-4b2c-bff9-aa99dfec8369,PRD-0027,STR-046,2023-12-22,Toys & Games,-0.94,1.25,5.17
0acd0c72-0711-4cb5-afec-71cc57676a98,PRD-0053,STR-044,2023-12-22,Apparel,-0.86,1.23,14.1
5a5c74ff-14e8-485c-b4e8-a3057ef3bc8d,PRD-0137,STR-034,2023-12-23,Electronics,-0.46,3.02,2.64
70c6913d-3e24-4d8f-a6a0-b78f23c5547b,PRD-0026,STR-045,2023-12-21,Sports & Outdoors,-1.98,2.88,23.89
465065c5-58ff-411d-9364-56a10c1c497d,PRD-0068,STR-001,2023-12-23,Home & Garden,-2.718,2.04,12.85
55c9deec-aca8-49a8-b3f9-11322b5745cc,PRD-0092,STR-040,2023-12-22,Automotive,-4.54,3.05,17.54
0f3f0015-58ac-4492-ad2d-5794e7b11871,PRD-0101,STR-008,2023-12-21,Automotive,-4.454,2.96,7.27
8efce8a9-3055-4aa0-891c-d0df1fb374c7,PRD-0191,STR-006,2023-12-22,Apparel,-2.254,1.36,3.73
2f3e5fb5-fbd2-4564-86fe-1008bf300ab2,PRD-0019,STR-041,2023-12-21,Health & Beauty,-3.358,1.33,2.27
cfa00963-2c8d-4ff3-9a84-0ae86cae6dfc,PRD-0011,STR-009,2023-12-21,Sports & Outdoors,-4.045,2.5,1.32
ae30f08c-e925-4d74-a7fe-aaecf9bc5dc0,PRD-0032,STR-039,2023-12-22,Apparel,-2.811,2.22,1.51
b63d446a-6578-4229-9133-800708790883,PRD-0125,STR-001,2023-12-21,Health & Beauty,-1.996,3.03,20.91
adffd720-a0a0-4f54-a01e-271b6bf27596,PRD-0139,STR-006,2023-12-23,Health & Beauty,-1.772,2.95,24.85
e8b20680-1571-403a-b1d4-8e35c1166a4f,PRD-0054,STR-018,2023-12-22,Health & Beauty,-3.615,2.11,7.92
c21fb15c-3508-4905-beba-24baeb5a67a9,PRD-0020,STR-010,2023-12-21,Automotive,-0.31,1.15,1.92
97e515a4-e8e8-4fc2-bdbc-37cc7e1d3978,PRD-0079,STR-036,2023-12-22,Apparel,-3.384,2.07,17.37
dd377a66-1074-4fcb-aec9-115b415e6c47,PRD-0125,STR-047,2023-12-22,Toys & Games,-3.208,3.47,23.76
49fad71a-5c47-4ce5-88ef-9a62bffc774c,PRD-0196,STR-001,2023-12-23,Home & Garden,-1.36,2.86,3.91
3c93773d-c86c-4d05-a461-122446b730f8,PRD-0012,STR-002,2023-12-23,Electronics,-2.346,2.98,6.44
b23c48ad-65a2-4c95-8d3b-b364317e202d,PRD-0178,STR-020,2023-12-23,Apparel,-4.052,2.43,21.93
8b02dcfa-22c9-4d75-83ea-e18cbd318b83,PRD-0166,STR-042,2023-12-22,Health & Beauty,-4.107,1.36,1.65
c0e876b8-645b-47dd-bb7e-1d5ae3c5dab3,PRD-0015,STR-012,2023-12-22,Toys & Games,-3.337,3.08,21.95
7e93ffb1-3e1b-443f-9f69-2e3112dccb5f,PRD-0168,STR-044,2023-12-22,Apparel,-1.692,3.23,24.13
e6b75370-9744-4a12-ae70-0547509ac789,PRD-0180,STR-042,2023-12-22,Apparel,-4.575,2.23,1.97
859d1e5e-bd24-488d-8005-4ee2c0c6f546,PRD-0036,STR-039,2023-12-23,Health & Beauty,-2.06,2.16,5.22
97ce68a4-d490-452a-907b-2f3795a912d6,PRD-0024,STR-008,2023-12-23,Apparel,-3.898,3.11,2.81
d66d10e6-557c-45ae-a902-347b32e0536e,PRD-0005,STR-037,2023-12-23,Electronics,-3.243,3.49,7.69
e1dfc75f-6128-4c6a-bf05-909806585075,PRD-0009,STR-038,2023-12-23,Home & Garden,-3.762,1.4,3.64
fadd1b2d-2cfc-4d61-98a0-0a34f2011c9e,PRD-0179,STR-027,2023-12-22,Sports & Outdoors,-4.513,2.64,1.02
6932d05f-6a04-45c8-853d-972361a90ed1,PRD-0106,STR-011,2023-12-22,Home & Garden,-0.656,1.85,1.77
a9446ee6-8b05-4804-8f44-8cf5e2311d72,PRD-0105,STR-016,2023-12-22,Sports & Outdoors,-0.134,2.23,13.78
6f8810cd-277f-452c-b910-85378eb9c9ec,PRD-0018,STR-017,2023-12-22,Health & Beauty,-1.652,1.53,21.77
88ee5958-4eb5-4199-aec4-bec9d23fac73,PRD-0022,STR-042,2023-12-23,Home & Garden,-4.898,1.65,13.08
ede996b5-6cc5-4d6c-b5ec-d5c7cbc85536,PRD-0080,STR-046,2023-12-22,Automotive,-2.264,1.67,20.75
42cd8003-70e0-424b-82d7-be1cc2d45c4b,PRD-0070,STR-040,2023-12-23,Home & Garden,-0.948,2.32,1.99
b3fdd5be-6215-4ed7-99d1-67017feee1b0,PRD-0182,STR-009,2023-12-22,Grocery,-0.892,1.56,20.12
8dac4b4d-ac5f-46d8-8e49-86b9727dfae5,PRD-0053,STR-050,2023-12-23,Automotive,-2.661,1.17,1.18
7d2fb3dc-956b-496a-86da-5ce5a08c2e7f,PRD-0189,STR-001,2023-12-23,Toys & Games,-0.132,3.47,4.92
114abacb-beed-4dfe-b75a-065bd2976f4b,PRD-0133,STR-028,2023-12-24,Apparel,-4.908,2.83,5.12
c0f2aa6f-4d22-44a2-9faa-9a6c06f00d58,PRD-0174,STR-021,2023-12-24,Home & Garden,-4.489,1.02,4.3
0544cfc9-8888-4f9f-8e01-f928434c6a55,PRD-0096,STR-015,2023-12-25,Electronics,-4.407,2.43,24.7
9ff81d5a-66ce-4cec-bfbe-4e79c16330b5,PRD-0166,STR-029,2023-12-23,Toys & Games,-2.724,1.31,16.41
aa2032d9-6c4c-4aa0-a12b-cdf7e1885c3d,PRD-0101,STR-006,2023-12-25,Sports & Outdoors,-2.745,2.4,3.52
f3247757-d072-4268-9642-78367078066b,PRD-0099,STR-015,2023-12-24,Apparel,-4.861,2.52,10.98
988788c5-58d4-4019-8a2d-eceff039b338,PRD-0110,STR-036,2023-12-23,Apparel,-4.747,2.91,12.61
9374ed72-7670-4233-a798-5d4f3e33c6de,PRD-0183,STR-007,2023-12-24,Home & Garden,-1.915,2.4,7.26
8ba01353-be77-4d18-9d1f-dfdda76357ef,PRD-0067,STR-011,2023-12-25,Home & Garden,-3.611,2.87,9.09
06bbb783-2f05-4e84-8634-5f33ce7699ff,PRD-0044,STR-008,2023-12-25,Home & Garden,-0.427,2.12,11.18
7174f7d9-d358-4a91-b979-3a497913fe69,PRD-0151,STR-025,2023-12-26,Automotive,-4.503,2.9,16.25
fcc1ed30-d74c-4a44-a417-8c0bcce02bdd,PRD-0043,STR-007,2023-12-24,Grocery,-4.741,2.68,15.18
43ac7236-bb22-4188-b7cd-56dccdbfd1e0,PRD-0098,STR-046,2023-12-24,Automotive,-1.269,1.6,1.16
901d4375-559b-4ffc-b60f-3d1f4819fa9d,PRD-0098,STR-020,2023-12-24,Grocery,-2.8,1.82,1.19
a81025e6-61e9-4da8-a788-be02748e81e0,PRD-0191,STR-021,2023-12-24,Electronics,-4.891,1.59,15.02
e94a2894-d3a3-4636-9b83-09430504b0e9,PRD-0182,STR-019,2023-12-26,Electronics,-1.121,1.8,4.23
4be34ee1-d5ba-46dc-b7e8-8f19f85214b7,PRD-0192,STR-003,2023-12-24,Sports & Outdoors,-2.352,2.74,1.57
d3df5d1a-47ae-4133-adf1-92fb4c3cf6d5,PRD-0078,STR-019,2023-12-25,Toys & Games,-2.331,3.08,18.01
3d89fec4-6487-4f71-b22a-1d4869c84076,PRD-0054,STR-005,2023-12-25,Toys & Games,-2.841,2.04,6.9
784cbe16-f15d-4df8-a11f-b0045d504858,PRD-0082,STR-047,2023-12-26,Health & Beauty,-2.708,1.81,13.93
010bc82e-6990-49ee-8439-4a8a36a97131,PRD-0128,STR-030,2023-12-26,Home & Garden,-3.831,1.69,21.42
77ec07fe-6d33-4cb3-ac3a-bcb5c010e8d2,PRD-0018,STR-013,2023-12-26,Grocery,-0.874,1.33,5.08
958f41bf-8684-4113-adc5-673ba741fde5,PRD-0127,STR-042,2023-12-24,Grocery,-1.342,1.06,13.89
b8d12622-457d-417b-b1a4-2044f6740710,PRD-0086,STR-021,2023-12-27,Health & Beauty,-2.911,1.95,11.2
1c809b5e-063e-4785-841f-8e3311342b01,PRD-0062,STR-002,2023-12-26,Health & Beauty,-0.665,2.07,15.76
024aa007-fbe5-40a0-a7f5-545faa99897b,PRD-0003,STR-029,2023-12-27,Sports & Outdoors,-1.222,1.44,1
8b16a174-b94b-4c1b-be40-616d271fc8db,PRD-0056,STR-016,2023-12-25,Electronics,-0.256,2.89,3.13
912f0b5d-4c52-45de-ae25-269638e22709,PRD-0157,STR-004,2023-12-27,Automotive,-2.062,1.27,17.12
8f2df0c9-2ea6-438c-86c3-4163b97f209e,PRD-0125,STR-049,2023-12-26,Toys & Games,-3.434,3.27,1.77
f501e659-0328-4b96-8a98-fc73d5d88b57,PRD-0082,STR-003,2023-12-25,Apparel,-0.669,1.84,11.61
9cb6f3cc-eddd-497c-a9c1-a75c252979b3,PRD-0155,STR-025,2023-12-25,Electronics,-4.435,1.05,12.56
6c4c8cae-2b15-436d-a329-0538145130f8,PRD-0127,STR-036,2023-12-27,Electronics,-0.464,2.41,13.17
0905bf4d-bc0f-4465-a68f-8903ba3636a2,PRD-0168,STR-015,2023-12-25,Sports & Outdoors,-1.932,2.77,21.56
29f9f999-4014-4545-9368-3fec8d58aa50,PRD-0011,STR-041,2023-12-26,Automotive,-4.211,1.07,24.69
e10393d9-6df6-499f-a505-17ad8a145b96,PRD-0022,STR-049,2023-12-27,Apparel,-2.67,2.59,24.41
ad5790f7-b541-4872-9720-b0b4c6bdb02c,PRD-0004,STR-020,2023-12-27,Sports & Outdoors,-0.689,2.08,1.2
f036f30d-1603-4b58-b5ad-1982405bc4e8,PRD-0140,STR-016,2023-12-26,Sports & Outdoors,-2.093,2.34,10.27
5855ad93-862a-4291-bd0c-cadd912eed5d,PRD-0163,STR-021,2023-12-26,Health & Beauty,-0.323,1.09,1.62
b423b08c-f108-43b2-878a-321dd47899e9,PRD-0051,STR-029,2023-12-26,Electronics,-1.308,3.02,20.45
ded45ef9-c6d8-4b5c-b291-3b4fcfa23af3,PRD-0082,STR-015,2023-12-26,Home & Garden,-2.703,2.46,5.69
3812880e-3df1-4a62-bf24-d40d95e05f20,PRD-0059,STR-016,2023-12-28,Apparel,-2.108,3.33,17.12
3e252d92-7998-4725-b1dc-97ff9fbfd29a,PRD-0113,STR-024,2023-12-27,Apparel,-0.721,1.37,23.25
d4e1457c-36ec-4ba9-9de3-e42ff31917f0,PRD-0093,STR-041,2023-12-26,Apparel,-4.605,1.8,11.3
dd7c3f75-b9d3-4c8e-9c67-a63b7714865c,PRD-0134,STR-007,2023-12-28,Apparel,-2.152,1.45,13.01
e3560dd7-99e0-4b8a-96b6-a3126714ba97,PRD-0100,STR-033,2023-12-28,Grocery,-0.723,3.01,15.29
af06b869-36f1-4b63-bff3-b145d3b4943f,PRD-0149,STR-048,2023-12-28,Sports & Outdoors,-0.921,3.35,2.35
f1527e81-877a-4ff5-b85a-29d3cf628e94,PRD-0175,STR-007,2023-12-28,Sports & Outdoors,-1.72,3.05,10.51
0b1cda70-0367-4679-a9d3-70a2eb4eeb8f,PRD-0083,STR-037,2023-12-28,Electronics,-1.494,1.68,1.11
cd7357b6-5e71-4164-a598-269e5862c7ea,PRD-0101,STR-024,2023-12-28,Apparel,-0.756,2.43,4.06
8473fe34-5ed1-4d3d-b81b-8ba91787f36b,PRD-0133,STR-049,2023-12-27,Health & Beauty,-0.402,2.34,1.68
c108f028-d354-4f64-9337-ea8965446a24,PRD-0058,STR-041,2023-12-28,Health & Beauty,-2.165,3.01,3.96
e26755a8-4834-4787-8a35-119a9ae075bd,PRD-0062,STR-035,2023-12-29,Grocery,-0.566,2.78,12.07
c6500f65-785c-4505-90af-7b35188f7f0b,PRD-0094,STR-011,2023-12-28,Apparel,-2.93,3.04,4.27
8ef87c88-8169-4bde-8bfd-4aa2b6811666,PRD-0006,STR-005,2023-12-28,Apparel,-2.035,1.23,3.65
d046feca-f160-4edb-ba86-e40c0d44e95e,PRD-0175,STR-006,2023-12-28,Toys & Games,-2.743,3.1,6.93
1da5bf0d-5e90-4772-8baa-61f378d0d4c4,PRD-0093,STR-036,2023-12-28,Toys & Games,-4.786,1.84,21.57
9bab1c5a-c9df-49ad-a97c-25206c47cc8a,PRD-0174,STR-021,2023-12-28,Grocery,-0.75,1.86,8.43
50a5ddec-b50e-4431-8da7-0b93e04fdac6,PRD-0035,STR-017,2023-12-28,Toys & Games,-2.003,1.25,22.04
977ce21e-755b-4039-81d9-e499c155bc6e,PRD-0161,STR-037,2023-12-28,Automotive,-3.151,1.7,5.53
da5faf1e-4ddb-479f-86e2-487b72f9e10d,PRD-0138,STR-047,2023-12-27,Grocery,-0.646,1.44,16.07
108d4611-4c1a-4299-82c3-d0fc379cce21,PRD-0007,STR-012,2023-12-29,Electronics,-0.755,3.06,3.03
bfc60ba8-bbbb-45a0-84ca-c5b32d71b066,PRD-0156,STR-032,2023-12-29,Toys & Games,-2.31,3.4,20.19
850c2fa0-7988-4ee6-bde7-c7063cb4f4ca,PRD-0058,STR-030,2023-12-27,Apparel,-2.132,2.33,24.52
2e0861f9-d2e3-4361-b501-0ed1693e058b,PRD-0199,STR-026,2023-12-29,Sports & Outdoors,-2.272,3.38,11.16
0fe9e6fa-1042-4e29-9831-0056fab4832a,PRD-0169,STR-013,2023-12-30,Apparel,-3.435,3.49,12.1
f858f35a-c1cd-4340-9eaf-092543e8bd6e,PRD-0033,STR-014,2023-12-29,Sports & Outdoors,-3.445,3.07,6.03
e83cf8c3-9bab-4be9-baa0-17812ce045c6,PRD-0020,STR-034,2023-12-28,Automotive,-3.145,2.2,7.31
8def4bce-8b5e-4bc3-beb4-3baab494cc4f,PRD-0168,STR-024,2023-12-28,Home & Garden,-4.739,2.82,1.01
74266087-1262-403e-b5be-afcc78af8ae7,PRD-0105,STR-028,2023-12-28,Apparel,-1.967,1.63,14.24
657736b2-eae2-4084-965e-77ba62fb5920,PRD-0071,STR-047,2023-12-29,Sports & Outdoors,-3.028,2.03,18.16
7b9908a9-3a99-4d3c-8a1b-5dc4c0b4256b,PRD-0122,STR-024,2023-12-30,Health & Beauty,-3.853,1.16,11.94
793c60ca-d530-4ffe-b34e-8ae95dd1f5c4,PRD-0055,STR-032,2023-12-30,Automotive,-2.454,1.67,4.09
2ba16b2c-8903-41aa-8335-620645f32d5d,PRD-0168,STR-027,2023-12-29,Health & Beauty,-0.178,2.48,20.12
49954374-0d32-47cb-b401-6c19f30b848a,PRD-0145,STR-003,2023-12-30,Electronics,-1.122,1.96,11.11
8602b035-350e-4f63-9040-fb5ad973bd27,PRD-0111,STR-047,2023-12-29,Health & Beauty,-0.841,2.5,1.03
ebc924b0-546a-456e-89f7-8c0800d7418e,PRD-0046,STR-044,2023-12-30,Apparel,-3.022,1.06,23.82
d766a26f-7cb6-4607-bcb7-4d9e6e966df9,PRD-0012,STR-033,2023-12-30,Sports & Outdoors,-2.297,2.08,6.71
b4c18167-49eb-48f3-9ecb-2d5bfc66f4f6,PRD-0186,STR-009,2023-12-29,Toys & Games,-4.689,2.64,3.81
262e768a-678f-42ff-bb6d-3b4529dd06b7,PRD-0031,STR-006,2023-12-29,Grocery,-4.215,3.11,8.11
59b9fc3a-c51a-4858-b42f-1dad7036c0f3,PRD-0190,STR-022,2023-12-30,Health & Beauty,-1.578,1.94,6.65
02d3479b-0ba7-45c8-b84b-b5f9e561af55,PRD-0040,STR-040,2023-12-29,Sports & Outdoors,-1.327,3.47,5.35
a7a538b1-eb4f-435b-9996-02756fccf0f5,PRD-0097,STR-046,2023-12-31,Home & Garden,-1.748,3.46,9.73
395eb92f-e436-4941-958f-e8636e99385f,PRD-0120,STR-040,2023-12-31,Grocery,-4.522,3.05,3.15
42d2cc7f-d222-4d42-b99f-b991e9a2669c,PRD-0194,STR-020,2023-12-29,Apparel,-4.515,3.03,3.01
581cae23-6043-4962-9c56-a26eb2fbda1c,PRD-0109,STR-020,2023-12-29,Toys & Games,-2.972,1.42,1.04
5953bc92-e6d8-497e-a489-52b93c34bd72,PRD-0010,STR-033,2023-12-30,Toys & Games,-3.818,3.26,8.73
1072f9e2-18e3-4ea4-8eab-e8bbe5e7b34f,PRD-0117,STR-017,2023-12-29,Electronics,-4.267,2.06,1.86
b1f4d3f1-d265-47b7-bde4-93da40d874c7,PRD-0124,STR-040,2023-12-29,Apparel,-4.262,1.88,18.96
b3672a7f-d8b0-41f5-b6d7-1f769084f7f4,PRD-0033,STR-047,2023-12-29,Toys & Games,-0.734,1.68,2.18
b83c4b6a-e249-489e-b2d0-efeeba7e815f,PRD-0061,STR-036,2023-12-31,Toys & Games,-4.97,2.89,24.86
723d42cc-5d99-4495-a19e-b35921407e11,PRD-0196,STR-050,2023-12-30,Apparel,-2.694,1.46,1.27
2c72cc1c-8bd6-48aa-91e7-7ab909fb4a75,PRD-0016,STR-025,2023-12-30,Health & Beauty,-2.756,1.66,10.67
7a2b67ca-a508-4bd9-bce6-64456ae04555,PRD-0105,STR-035,2023-12-31,Grocery,-3.176,2.93,9.96
2adfdb6e-bfc9-49aa-b5a4-40c7bbbd7bb4,PRD-0140,STR-016,2023-12-29,Health & Beauty,-3.812,3.23,4.84
f98d5670-3bf7-4571-a0c4-6784d76c386b,PRD-0008,STR-015,2023-12-30,Electronics,-4.289,1.22,9.74
a1246302-5aa7-41da-82f3-c1c66c22e7a0,PRD-0006,STR-008,2023-12-31,Automotive,-1.702,1.76,6.63
2ef35a1c-794d-4e8b-bbd9-ddffe89c0881,PRD-0186,STR-026,2024-01-01,Home & Garden,-0.248,3.36,1.24
3364711d-dbfb-4f1b-b6f7-63571bd5078e,PRD-0120,STR-021,2024-01-01,Sports & Outdoors,-2.583,1.67,16.2
416f2f68-f8bf-4877-b213-d4968f4d6ef6,PRD-0039,STR-034,2023-12-31,Toys & Games,-3.386,2.46,8.57
22660916-31ba-4590-9fa4-0738a65a62fb,PRD-0005,STR-041,2023-12-31,Toys & Games,-3.057,2.77,14.46
f6a0d883-9668-4bc0-9557-22686af2318b,PRD-0183,STR-025,2023-12-31,Home & Garden,-1.981,2.83,18.31
daeebebc-8eeb-449d-9ad0-95c14850c13b,PRD-0081,STR-049,2024-01-01,Automotive,-3.277,3.1,19.6
e3c257cd-aeec-42f8-9f1b-ab8c2fef898d,PRD-0005,STR-006,2024-01-01,Home & Garden,-1.157,1.31,8.73
42475d88-f5b6-499b-b777-3a23260dafc7,PRD-0022,STR-020,2024-01-01,Apparel,-3.436,2.83,23.16
e856ccce-2997-46ad-9f19-f9f3d072bbf5,PRD-0198,STR-043,2024-01-01,Health & Beauty,-1.643,1.92,5.03
fd07447e-e163-47a5-bbcf-f9aaa78d3869,PRD-0125,STR-022,2023-12-31,Apparel,-0.476,1.05,15.69
d30fd1c6-6a09-41e2-879f-cbfa6890d5b9,PRD-0152,STR-032,2023-12-31,Sports & Outdoors,-3.997,1.73,10.6
733accc7-63ac-4b2a-a03e-3cfebd8f75e7,PRD-0016,STR-022,2024-01-02,Apparel,-4.72,2.76,8.58
d124fac7-15e4-4277-8a99-ef8ef1705d73,PRD-0095,STR-041,2023-12-31,Home & Garden,-4.73,2.96,21.98
abc76406-ad95-4bb9-8944-679813049390,PRD-0128,STR-024,2023-12-31,Toys & Games,-2.859,2.11,9.23
752bbd42-c862-4752-bb87-105ba9c859ce,PRD-0048,STR-027,2024-01-01,Toys & Games,-2.173,1.43,17.53
a7a4c662-9964-43c7-bb2e-4a023756805e,PRD-0137,STR-027,2023-12-31,Home & Garden,-2.186,1.63,11.77
6f32760b-a70f-4075-8b72-295fa1309165,PRD-0062,STR-044,2024-01-02,Apparel,-2.979,3.08,6.27
a310e3cf-4e25-43f9-9db9-e20822b0a48c,PRD-0071,STR-039,2023-12-31,Health & Beauty,-0.932,2.14,2.52
1bf1e4fa-fc0c-47d6-bbb8-b33b9eae2d5d,PRD-0048,STR-048,2024-01-02,Home & Garden,-0.196,3.19,7.25
11f38019-53e2-4c71-a315-341b60f7ebfa,PRD-0106,STR-040,2023-12-31,Automotive,-4.903,1.48,4.78
1a0c8747-5056-4c8c-9756-8f7503f0b5b0,PRD-0033,STR-041,2023-12-31,Grocery,-2.214,2.05,2.29
25fbc76b-cddc-4267-863e-afacdacecc7e,PRD-0094,STR-017,2024-01-01,Grocery,-2.012,2.99,8.84
7897bc21-7dca-446a-b6d1-c8713c7c8ac9,PRD-0200,STR-042,2024-01-02,Toys & Games,-0.44,2.39,8.37
1367c604-f533-4de6-a136-59613ba73d71,PRD-0036,STR-016,2024-01-02,Home & Garden,-3.654,1.96,23.52
7925f293-7335-4307-9b93-78cf648fe3c0,PRD-0050,STR-005,2024-01-02,Home & Garden,-3.991,1.95,11.04
eb72fc15-5df5-4064-96b6-7853eff97c74,PRD-0037,STR-050,2024-01-01,Health & Beauty,-1.847,2.15,1.15
740c80c9-55e0-4e12-9484-30566389a794,PRD-0196,STR-039,2024-01-02,Home & Garden,-0.897,2.36,1.2
edad85c1-1f8c-4670-89de-a68061a5ae46,PRD-0103,STR-050,2024-01-03,Sports & Outdoors,-2.679,2.4,4.62
8b49cd1f-92ba-431e-9020-73394e408cb2,PRD-0161,STR-049,2024-01-02,Apparel,-4.64,1.46,1.31
68ce844f-cdad-4122-8721-c70cb7d20391,PRD-0025,STR-018,2024-01-02,Health & Beauty,-4.376,1.35,20.03
0d12a08d-a1cf-4feb-beeb-2f625ae1fc23,PRD-0067,STR-029,2024-01-02,Electronics,-1.866,1.34,17.19
80c14c45-8364-45c2-baac-981b73db54d3,PRD-0157,STR-031,2024-01-03,Apparel,-0.206,1.38,1.1
2b3b52a7-d9e0-4dd9-a2e1-853e16ec294c,PRD-0065,STR-040,2024-01-02,Electronics,-1.521,3.44,15.04
763511b5-cfc4-42d3-924c-fa190e9f875e,PRD-0182,STR-019,2024-01-02,Sports & Outdoors,-2.34,1.57,16.64
afc501ef-1acf-45e5-abe3-6133021fbe6d,PRD-0131,STR-007,2024-01-02,Health & Beauty,-1.54,2.68,24.46
33321601-a20a-44f9-8810-285bf2a68b41,PRD-0192,STR-044,2024-01-01,Electronics,-2.98,1.68,6.71
5904dca8-7940-41ae-bcbb-e756ce0271e8,PRD-0129,STR-050,2024-01-02,Health & Beauty,-3.419,2.99,13.53
ff2407e5-24ad-4e37-9c60-f8c8082fd28c,PRD-0128,STR-004,2024-01-04,Electronics,-1.346,3.04,15.46
c5ef808d-89a5-4539-9a10-321f1aeb368c,PRD-0188,STR-040,2024-01-03,Home & Garden,-0.594,2.46,1.02
ac47626a-ac1d-466e-bd94-ecc10ce11a80,PRD-0033,STR-046,2024-01-04,Automotive,-0.704,1.48,23.02
